IaC_File,Precision,Recall,Fscore,Success_rate,MRR
attack_range/packer/ansible/roles/guacamole/tasks/guacamole_client.yml_(IaC)_,0.14285714285714285,1.0,0.25,1.0,0.5
attack_range/packer/ansible/roles/guacamole/tasks/guacamole_server.yml_(IaC)_,0.14285714285714285,1.0,0.25,1.0,0.5
