IaC file,Iteration,best_fitness,Best_individual
puppet-openstack-integration/fixtures/scenario003.pp_(IaC)_,14,0.20297724894968572,"[37, 39, 69, 3, 54, 31, 64, 74, 42, 33, 32, 36, 63, 35, 78, 48, 34]"
