IaC file,Iteration,best_fitness,Best_individual
puppet-tripleo/manifests/profile/base/glance/netapp.pp_(IaC)_,1,0.10659605299532202,"[243, 265, 349, 234, 247, 394, 236, 28, 62, 127, 253, 562, 493, 540, 391, 659, 390]"
