Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.11597751],[0.13687617],[0.09336152],"[258, 227, 261, 326, 330, 364, 398, 240, 596, 317, 383]"
2,[0.13697625],[0.15123672],[0.12153865],"[224, 227, 261, 326, 250, 205, 212, 277, 313, 475, 318]"
3,[0.1492584],[0.15728454],[0.13584205],"[261, 212, 224, 326, 401, 317, 398, 240, 505, 364, 330]"
4,[0.15766218],[0.16726395],[0.14622912],"[401, 227, 261, 212, 240, 205, 250, 224, 313, 317, 326]"
5,[0.16282143],[0.16908779],[0.],"[240, 326, 212, 261, 313, 205, 227, 401, 330, 277, 318]"
6,[0.16626983],[0.17266272],[0.],"[240, 212, 261, 227, 401, 205, 317, 319, 313, 326, 224]"
7,[0.16851475],[0.17293383],[0.],"[240, 326, 212, 261, 313, 250, 227, 401, 330, 277]"
8,[0.17044053],[0.17674716],[0.],"[240, 212, 261, 227, 401, 205, 317, 319, 330, 277]"
9,[0.1733861],[0.17685979],[0.16710491],"[240, 212, 261, 227, 401, 205, 317, 319, 330, 326]"
10,[0.17576536],[0.17719196],[0.16925016],"[240, 212, 261, 227, 313, 250, 317, 401, 205, 277]"
11,[0.17684474],[0.17767968],[0.17245367],"[212, 240, 261, 227, 330, 250, 317, 319, 313, 320]"
12,[0.17743478],[0.17822533],[0.16810718],"[212, 240, 261, 227, 330, 250, 317, 401, 313, 320]"
13,[0.17781504],[0.17836212],[0.17537662],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 320]"
14,[0.17801595],[0.17840926],[0.16594123],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
15,[0.17809422],[0.17840926],[0.1708466],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
16,[0.17816991],[0.17840926],[0.17441664],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
17,[0.17820268],[0.17840926],[0.17688061],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
18,[0.17821129],[0.17840926],[0.17340484],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
19,[0.17817209],[0.17840926],[0.1746256],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
20,[0.17815063],[0.17840926],[0.1671006],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
21,[0.17817201],[0.17840926],[0.17263704],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
22,[0.17819171],[0.17840926],[0.16990614],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
23,[0.17820268],[0.17840926],[0.17150805],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
24,[0.17814859],[0.17840926],[0.16582281],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
25,[0.17809654],[0.17840926],[0.16861782],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
26,[0.17819853],[0.17840926],[0.17389692],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
27,[0.17821485],[0.17840926],[0.16981647],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
28,[0.1782609],[0.17840926],[0.17564374],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
29,[0.1782832],[0.17840926],[0.17370414],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
30,[0.17831849],[0.17840926],[0.17411209],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
31,[0.17824976],[0.17840926],[0.16798572],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
32,[0.17831589],[0.17840926],[0.17315137],"[212, 240, 261, 227, 330, 313, 317, 401, 250, 326]"
33,[0.17828899],[0.17840947],[0.17052371],"[212, 240, 261, 227, 330, 313, 401, 317, 250, 326]"
34,[0.17835081],[0.17840947],[0.17634902],"[212, 240, 261, 227, 330, 313, 401, 317, 250, 326]"
35,[0.17832796],[0.17840947],[0.17172374],"[212, 240, 261, 227, 330, 313, 401, 317, 250, 326]"
36,[0.17831401],[0.17840947],[0.17172374],"[212, 240, 261, 227, 330, 313, 401, 317, 250, 326]"
37,[0.17827506],[0.17840947],[0.16671048],"[212, 240, 261, 227, 330, 313, 401, 317, 250, 326]"
38,[0.17833581],[0.17840947],[0.17260482],"[212, 240, 261, 227, 330, 313, 401, 317, 250, 326]"
