IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/network/tasks/avahi.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/scripts/local_facts.fact_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/debian-11.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/debian-12.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/default_vars.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/linuxmint-20.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/linuxmint-21.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/raspbian-11.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/ubuntu-2004.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/ubuntu-2204.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/ubuntu-2210.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/network/tasks/detected_network.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/network/tasks/sysd-netd-debian.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/network/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/kalite/tasks/install.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/network/tasks/debian.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/monit/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
