IaC_File,Precision,Recall,Fscore,Success_rate,MRR
secure_windows/manifests/stig/v73359.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/.rubocop.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/.travis.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/lib/facter/credential_guard_requiredsecurityproperties.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/lib/facter/default_domain_policy_guid.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/lib/facter/maxconnidletime.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/lib/facter/organizational_units.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/lib/facter/unused_accounts.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/lib/facter/volume_filesystem.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/metadata.json_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/acl_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/auditpol_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/coverage_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/features_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/lgpo_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/registry_editor_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/spec/classes/secure_windows_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73247.pp_(IaC)_,0.3333333333333333,0.034482758620689655,0.0625,1.0,0.3333333333333333
secure_windows/manifests/stig/v73303.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/applocker_startup.pp_(IaC)_,0.3333333333333333,0.034482758620689655,0.0625,1.0,0.5
secure_windows/manifests/stig/v73257.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73495.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73679.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73509.pp_(IaC)_,0.3333333333333333,0.034482758620689655,0.0625,1.0,0.3333333333333333
secure_windows/manifests/stig/v73387.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73225.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73261.pp_(IaC)_,0.3333333333333333,0.034482758620689655,0.0625,1.0,0.3333333333333333
secure_windows/manifests/stig/v73513.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
secure_windows/manifests/stig/v73379.pp_(IaC)_,0.3333333333333333,0.034482758620689655,0.0625,1.0,0.5
secure_windows/manifests/stig/v73263.pp_(IaC)_,0.3333333333333333,0.034482758620689655,0.0625,1.0,0.3333333333333333
