IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/profile/base/neutron/bgpvpn.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/plugins/opencontrail.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/plugins/ml2/ovn.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/plugins/ml2/bagpipe.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,0.3333333333333333
puppet-tripleo/manifests/profile/base/neutron/agents/networking_baremetal.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/ovn_metadata_agent_wrappers.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/l2gw.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/neutron/metadata.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/dhcp_agent_wrappers.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/agents/bagpipe.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/dhcp.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/ovn_metadata.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.25
puppet-tripleo/manifests/profile/base/neutron/agents/l2gw.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/ovn_northd.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/linuxbridge.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/sfc.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/sriov.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/plugins/ml2.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/agents/ovn.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.25
puppet-tripleo/manifests/profile/base/neutron/authtoken.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/neutron/plugins/ml2/vts.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,0.5
puppet-tripleo/manifests/profile/base/neutron/l3.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/server.pp_(IaC)_,0.14285714285714285,0.030303030303030304,0.05,1.0,0.16666666666666666
puppet-tripleo/manifests/profile/base/neutron/agents/mlnx.pp_(IaC)_,0.5714285714285714,0.12121212121212122,0.2,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/l3_agent_wrappers.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/plugins/ml2/networking_baremetal.pp_(IaC)_,0.42857142857142855,0.09090909090909091,0.15000000000000002,1.0,1.0
puppet-tripleo/manifests/profile/base/neutron/ovs.pp_(IaC)_,0.2857142857142857,0.06060606060606061,0.1,1.0,1.0
