IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-openstack-integration/manifests/designate.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-openstack-integration/templates/rndc.conf.erb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-openstack-integration/manifests/bind.pp_(IaC)_,0.2,0.5,0.28571428571428575,1.0,0.5
