IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/moodle/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/pbx/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/nginx/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/transmission/tasks/install.yml_(IaC)_,0.6,0.1276595744680851,0.21052631578947367,1.0,1.0
iiab/roles/osm-vector-maps/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/kolibri/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/nodejs/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/wordpress/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/matomo/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/munin/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/phpmyadmin/tasks/install.yml_(IaC)_,0.5,0.10638297872340426,0.17543859649122806,1.0,1.0
iiab/roles/nodered/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/gitea/tasks/main.yml_(IaC)_,0.3,0.06382978723404255,0.10526315789473684,1.0,0.3333333333333333
iiab/roles/captiveportal/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/internetarchive/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/mediawiki/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/mysql/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/monit/tasks/install.yml_(IaC)_,0.6,0.1276595744680851,0.21052631578947367,1.0,1.0
iiab/roles/cups/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/usb_lib/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/vnstat/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/nextcloud/tasks/main.yml_(IaC)_,0.1,0.02127659574468085,0.03508771929824561,1.0,0.1111111111111111
iiab/roles/azuracast/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/www_base/tasks/main.yml_(IaC)_,0.6,0.1276595744680851,0.21052631578947367,1.0,1.0
iiab/roles/www_options/tasks/main.yml_(IaC)_,0.5,0.10638297872340426,0.17543859649122806,1.0,0.5
iiab/roles/iiab-admin/tasks/main.yml_(IaC)_,0.1,0.02127659574468085,0.03508771929824561,1.0,0.1
iiab/roles/jupyterhub/tasks/install.yml_(IaC)_,0.5,0.10638297872340426,0.17543859649122806,1.0,1.0
iiab/roles/yarn/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/wordpress/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/samba/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/kalite/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/calibre/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/kiwix/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/awstats/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/pylibs/tasks/main.yml_(IaC)_,0.1,0.02127659574468085,0.03508771929824561,1.0,0.16666666666666666
iiab/roles/calibre-web/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/sugarizer/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/lokole/tasks/install.yml_(IaC)_,0.5,0.10638297872340426,0.17543859649122806,1.0,1.0
iiab/roles/gitea/tasks/install.yml_(IaC)_,0.5,0.10638297872340426,0.17543859649122806,1.0,1.0
iiab/roles/mongodb/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/sshd/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/openvpn/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
iiab/roles/remoteit/tasks/install.yml_(IaC)_,0.5,0.10638297872340426,0.17543859649122806,1.0,1.0
iiab/roles/mosquitto/tasks/install.yml_(IaC)_,0.9,0.19148936170212766,0.3157894736842105,1.0,1.0
iiab/roles/postgresql/tasks/install.yml_(IaC)_,0.8,0.1702127659574468,0.2807017543859649,1.0,1.0
iiab/roles/nextcloud/tasks/install.yml_(IaC)_,0.7,0.14893617021276595,0.24561403508771928,1.0,1.0
