Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.1446726],[0.17418532],[0.10921008],"[71, 74, 64, 63, 72, 9, 65, 73, 3, 14]"
2,[0.17409283],[0.20240059],[0.14144574],"[65, 67, 58, 62, 59, 57, 26, 5, 4, 63]"
3,[0.19399096],[0.21581265],[0.16050444],"[65, 67, 58, 62, 59, 73, 74, 5, 4, 63]"
4,[0.21411325],[0.23231158],[0.18555829],"[65, 62, 67, 58, 63, 56, 69, 43, 74, 59]"
5,[0.22569881],[0.24204538],[0.],"[65, 62, 67, 58, 63, 56, 64, 74, 69, 59]"
6,[0.23124873],[0.24489282],[0.],"[65, 63, 58, 74, 62, 28, 54, 56, 13, 59]"
7,[0.23678501],[0.24697514],[0.],"[65, 63, 58, 74, 62, 28, 54, 56, 69, 43]"
8,[0.24273245],[0.25258003],[0.20716075],"[65, 63, 58, 74, 62, 67, 54, 56, 69, 43]"
9,[0.24747772],[0.25548751],[0.],"[65, 63, 58, 74, 62, 67, 54, 56, 59, 69]"
10,[0.25252149],[0.25658824],[0.23260234],"[65, 74, 54, 62, 58, 67, 63, 56, 59, 28]"
11,[0.24807945],[0.25870753],[0.],"[65, 54, 58, 62, 74, 67, 63, 56, 59, 69]"
12,[0.24929087],[0.25873693],[0.],"[65, 54, 58, 74, 62, 67, 63, 56, 59, 69]"
13,[0.25466141],[0.25955891],[0.],"[65, 58, 56, 63, 74, 54, 62, 67, 59, 69]"
14,[0.25584174],[0.25955891],[0.],"[65, 58, 56, 63, 74, 54, 62, 67, 59, 69]"
15,[0.25519668],[0.25955891],[0.],"[65, 58, 56, 63, 74, 54, 62, 67, 59, 69]"
16,[0.24948062],[0.25995176],[0.],"[54, 74, 65, 63, 58, 56, 62, 67, 59, 69]"
17,[0.25492564],[0.26117291],[0.],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
18,[0.25700694],[0.26117291],[0.],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
19,[0.25933175],[0.26117291],[0.24284519],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
20,[0.25899714],[0.26117291],[0.],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
21,[0.25981215],[0.26117291],[0.24453226],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
22,[0.25999423],[0.26117291],[0.24491345],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
23,[0.2599863],[0.26117291],[0.23918566],"[65, 54, 58, 63, 74, 56, 62, 67, 59, 69]"
24,[0.26019316],[0.26120795],[0.24654425],"[65, 58, 54, 63, 74, 56, 62, 67, 59, 69]"
25,[0.26049277],[0.26134957],[0.251783],"[65, 58, 54, 56, 62, 63, 74, 67, 59, 69]"
26,[0.26041459],[0.26134957],[0.24267],"[65, 58, 54, 56, 62, 63, 74, 67, 59, 69]"
27,[0.26062946],[0.26182479],[0.25312215],"[54, 58, 65, 62, 56, 63, 74, 67, 59, 69]"
28,[0.26064239],[0.26191631],[0.23699594],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
29,[0.26107748],[0.26191631],[0.24646331],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
30,[0.26118413],[0.26191631],[0.24762177],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
31,[0.26132889],[0.26191631],[0.25315078],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
32,[0.2612105],[0.26191631],[0.24674259],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
33,[0.26099933],[0.26191631],[0.23979574],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
34,[0.26104447],[0.26191631],[0.24887004],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
35,[0.26110632],[0.26191631],[0.24071377],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
36,[0.26121108],[0.26191631],[0.24035874],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
37,[0.26122622],[0.26191631],[0.23179549],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
38,[0.26111838],[0.26191631],[0.23639898],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
39,[0.2611992],[0.26191631],[0.24290086],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
40,[0.26127815],[0.26191631],[0.25140196],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
41,[0.2612404],[0.26191631],[0.25140196],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
42,[0.26120252],[0.26191631],[0.24103181],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
43,[0.26132589],[0.26191631],[0.24359537],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
44,[0.26123634],[0.26191631],[0.24521357],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
45,[0.26133376],[0.26191631],[0.24883568],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
46,[0.26128818],[0.26191631],[0.24697197],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
47,[0.26118531],[0.26191631],[0.23836619],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
48,[0.26118868],[0.26191631],[0.24644154],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
49,[0.26137325],[0.26191631],[0.24962089],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
50,[0.26154935],[0.26191631],[0.25482175],"[54, 58, 65, 56, 74, 63, 62, 67, 59, 69]"
51,[0.26161632],[0.26195135],[0.25402891],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
52,[0.26165334],[0.26195135],[0.25558523],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
53,[0.26165851],[0.26195135],[0.2470277],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
54,[0.26161294],[0.26195135],[0.25219132],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
55,[0.26160837],[0.26195135],[0.24775528],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
56,[0.26160464],[0.26195135],[0.25394232],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
57,[0.26164379],[0.26195135],[0.23726375],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
58,[0.26165118],[0.26195135],[0.24493028],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
59,[0.26167448],[0.26195135],[0.25518186],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
60,[0.26171987],[0.26195135],[0.25637946],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
61,[0.26169126],[0.26195135],[0.23934485],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
62,[0.26167797],[0.26195135],[0.24375747],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
63,[0.26166638],[0.26195135],[0.2475831],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
64,[0.26170331],[0.26195135],[0.25399818],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
65,[0.26161809],[0.26195135],[0.25607042],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
66,[0.26147532],[0.26195135],[0.25033736],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
67,[0.26165116],[0.26195135],[0.25348592],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
68,[0.26172119],[0.26195135],[0.25753159],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
69,[0.26160891],[0.26195135],[0.25009666],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
70,[0.2614566],[0.26195135],[0.24808391],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
71,[0.2616595],[0.26195135],[0.25380997],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
72,[0.2616595],[0.26195135],[0.25288954],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
73,[0.26169332],[0.26195135],[0.2519496],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
74,[0.26163553],[0.26195135],[0.24562559],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
75,[0.26160627],[0.26195135],[0.23615739],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
76,[0.26166982],[0.26195135],[0.25152476],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
77,[0.26164264],[0.26195135],[0.25173303],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
78,[0.26166062],[0.26195135],[0.24649122],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
79,[0.26162177],[0.26195135],[0.25404217],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
80,[0.26165096],[0.26195135],[0.24753388],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
81,[0.26170431],[0.26195135],[0.25681515],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
82,[0.26168823],[0.26195135],[0.25077398],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
83,[0.26168266],[0.26195135],[0.24798843],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
84,[0.26164617],[0.26195135],[0.25050154],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
85,[0.26145822],[0.26195135],[0.24640377],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
86,[0.26148476],[0.26195135],[0.2304646],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
87,[0.26168371],[0.26195135],[0.25408151],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
88,[0.26168003],[0.26195135],[0.25244226],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
89,[0.26161932],[0.26195135],[0.25244226],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
90,[0.26177021],[0.26195135],[0.25549661],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
91,[0.26167148],[0.26195135],[0.25117115],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
92,[0.26175338],[0.26195135],[0.2547103],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
93,[0.26163617],[0.26195135],[0.25260931],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
94,[0.26168941],[0.26195135],[0.24024459],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
95,[0.26171987],[0.26195135],[0.25426694],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
96,[0.26174027],[0.26195135],[0.25018632],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
97,[0.26177534],[0.26195135],[0.25146109],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
98,[0.26158995],[0.26195135],[0.24058139],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
99,[0.26172463],[0.26195135],[0.25089127],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
100,[0.26169463],[0.26195135],[0.24352238],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
101,[0.26164579],[0.26195135],[0.25302864],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
102,[0.2617257],[0.26195135],[0.24497207],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
103,[0.26174901],[0.26195135],[0.25514075],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
104,[0.26165548],[0.26195135],[0.24714997],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
105,[0.26170137],[0.26195135],[0.25504781],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
106,[0.26148873],[0.26195135],[0.24458943],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
107,[0.26162084],[0.26195135],[0.24553666],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
108,[0.26176155],[0.26195135],[0.25455093],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
109,[0.26155296],[0.26195135],[0.23849139],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
110,[0.26167345],[0.26195135],[0.25117263],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
111,[0.26163545],[0.26195135],[0.24966135],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
112,[0.26170447],[0.26195135],[0.25313413],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
113,[0.26162699],[0.26195135],[0.24851085],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
114,[0.26162159],[0.26195135],[0.24971155],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
115,[0.26163808],[0.26195135],[0.2498317],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
116,[0.26164257],[0.26195135],[0.24955982],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
117,[0.26170354],[0.26195135],[0.24824484],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
118,[0.26166265],[0.26195135],[0.25034445],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
119,[0.2616709],[0.26195135],[0.24078279],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
120,[0.26161791],[0.26195135],[0.25124885],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
121,[0.26162458],[0.26195135],[0.24728763],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
122,[0.26165777],[0.26195135],[0.25311749],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
123,[0.26165272],[0.26195135],[0.25054435],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
124,[0.26171359],[0.26195135],[0.25054435],"[58, 54, 65, 56, 74, 63, 62, 67, 59, 69]"
