Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.19244665],[0.21817836],[0.15151209],"[32, 65, 37, 72, 42, 73, 79, 44, 49, 59]"
2,[0.21862987],[0.24569824],[0.18140692],"[65, 73, 76, 79, 49, 74, 52, 57, 55, 61]"
3,[0.23697116],[0.2557439],[0.20508753],"[79, 42, 40, 57, 64, 74, 52, 85, 58, 48]"
4,[0.25138279],[0.26728312],[0.21902012],"[42, 79, 37, 49, 32, 74, 52, 57, 55, 73]"
5,[0.26336194],[0.28119306],[0.24148481],"[73, 79, 49, 42, 57, 64, 76, 61, 55, 65]"
6,[0.27120024],[0.28544177],[0.],"[73, 79, 49, 42, 57, 64, 48, 40, 55, 65]"
7,[0.27898315],[0.28697694],[0.2563833],"[73, 79, 49, 42, 57, 64, 48, 32, 55, 65]"
8,[0.28412239],[0.29373107],[0.27041628],"[42, 79, 55, 73, 48, 49, 64, 57, 65, 74]"
9,[0.2776804],[0.29521452],[0.],"[42, 79, 55, 73, 48, 49, 64, 57, 76, 37]"
10,[0.28123968],[0.29566003],[0.],"[42, 79, 55, 73, 48, 49, 64, 57, 76, 74]"
11,[0.28916068],[0.29566003],[0.],"[42, 79, 55, 73, 48, 49, 64, 57, 76, 74]"
12,[0.29286753],[0.29623858],[0.27868788],"[42, 79, 55, 73, 57, 64, 48, 74, 76, 49]"
13,[0.29400363],[0.29623858],[0.28694741],"[42, 79, 55, 73, 57, 64, 48, 74, 76, 49]"
14,[0.29491016],[0.29709476],[0.28183553],"[79, 42, 55, 73, 57, 64, 48, 74, 76, 49]"
15,[0.29528032],[0.29723146],[0.28183553],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
16,[0.29548041],[0.29723146],[0.27992145],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
17,[0.29573889],[0.29723146],[0.28613476],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
18,[0.29575086],[0.29723146],[0.28494308],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
19,[0.29618144],[0.29723146],[0.29115967],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
20,[0.29610769],[0.29723146],[0.28964675],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
21,[0.29618274],[0.29723146],[0.28340011],"[79, 42, 55, 73, 57, 48, 64, 74, 76, 49]"
22,[0.29617775],[0.29749983],[0.2713289],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
23,[0.29583151],[0.29749983],[0.],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
24,[0.29622348],[0.29749983],[0.27328309],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
25,[0.29580263],[0.29749983],[0.],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
26,[0.29536273],[0.29749983],[0.],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
27,[0.29664753],[0.29749983],[0.27825993],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
28,[0.29664778],[0.29749983],[0.27251099],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
29,[0.29666962],[0.29749983],[0.2831485],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
30,[0.2966473],[0.29749983],[0.28338427],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
31,[0.29687569],[0.29749983],[0.28814144],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
32,[0.29691298],[0.29749983],[0.27778373],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
33,[0.29694198],[0.29749983],[0.28664147],"[79, 42, 55, 73, 57, 48, 49, 76, 64, 74]"
