IaC_File,Precision,Recall,Fscore,Success_rate,MRR
ansible-collection-hardening/roles/os_hardening/tasks/minimize_access.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/Amazon.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/Archlinux.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/Debian.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/Fedora.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/RedHat.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/RedHat_7.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/Suse.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/os_hardening/vars/Ubuntu.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
