IaC file,Iteration,best_fitness,Best_individual
secure_windows/manifests/stig/v73509.pp_(IaC)_,0,0.12822737760021927,"[202, 201, 255, 305, 210, 240, 231, 264, 106, 69, 93, 130, 123, 109, 116]"
