IaC_File,Precision,Recall,Fscore,Success_rate,MRR
ansible-collection-hardening/roles/ssh_hardening/tasks/hardening.yml_(IaC)_,0.1,0.25,0.14285714285714288,1.0,0.1111111111111111
ansible-collection-hardening/roles/os_hardening/tasks/limits.yml_(IaC)_,0.1,0.25,0.14285714285714288,1.0,0.2
ansible-collection-hardening/roles/ssh_hardening/tasks/selinux.yml_(IaC)_,0.1,0.25,0.14285714285714288,1.0,0.5
ansible-collection-hardening/roles/os_hardening/tasks/user_accounts.yml_(IaC)_,0.1,0.25,0.14285714285714288,1.0,0.1
ansible-collection-hardening/roles/os_hardening/handlers/main.yml_(IaC)_,0.1,0.25,0.14285714285714288,1.0,0.125
