IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/network/tasks/rpi_debian.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/network/tasks/sysd-netd-debian.yml_(IaC)_,0.14285714285714285,0.5,0.22222222222222224,1.0,1.0
iiab/roles/network/tasks/hostapd.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
