Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.11154789],[0.16226854],[0.06722008],"[162, 223, 294, 365, 219, 271, 270, 81, 348, 189, 287]"
2,[0.15509576],[0.18876594],[0.11437383],"[213, 223, 270, 228, 271, 338, 81, 423, 219, 162, 246]"
3,[0.17951572],[0.21856089],[0.15013224],"[213, 223, 262, 365, 219, 271, 270, 81, 338, 162, 246]"
4,[0.20514472],[0.22910109],[0.12079898],"[213, 223, 259, 228, 219, 271, 270, 81, 338, 162, 246]"
5,[0.22265876],[0.23108304],[0.18356542],"[213, 223, 259, 228, 219, 271, 47, 190, 338, 162, 246]"
6,[0.23005658],[0.23575427],[0.21747016],"[213, 223, 219, 228, 259, 271, 162, 338, 504, 270, 246]"
7,[0.23558713],[0.24365257],[0.2121179],"[213, 223, 219, 259, 228, 271, 270, 338, 190, 47, 246]"
8,[0.24157246],[0.24464981],[0.22959818],"[213, 223, 219, 228, 259, 271, 47, 338, 270, 246, 162]"
9,[0.24332773],[0.24591552],[0.20417185],"[213, 223, 219, 259, 270, 246, 306, 190, 228, 271, 47]"
10,[0.24296858],[0.24632558],[0.18865177],"[213, 223, 219, 259, 228, 271, 306, 338, 270, 246, 47]"
11,[0.24477227],[0.2513043],[0.21785882],"[219, 223, 213, 259, 228, 271, 47, 338, 270, 246, 306]"
12,[0.24249143],[0.25273745],[0.],"[219, 223, 213, 259, 270, 246, 306, 338, 228, 271, 47]"
13,[0.24537262],[0.25273745],[0.],"[219, 223, 213, 259, 270, 246, 306, 338, 228, 271, 47]"
14,[0.2459458],[0.25273745],[0.17250839],"[219, 223, 213, 259, 270, 246, 306, 338, 228, 271, 47]"
15,[0.24394004],[0.25273745],[0.],"[219, 223, 213, 259, 270, 246, 306, 338, 228, 271, 47]"
16,[0.24502294],[0.25278376],[0.],"[219, 223, 213, 259, 271, 246, 228, 338, 47, 270, 306]"
17,[0.24724478],[0.25278376],[0.],"[219, 223, 213, 259, 271, 246, 228, 338, 47, 270, 306]"
18,[0.24783752],[0.25278376],[0.],"[219, 223, 213, 259, 271, 246, 228, 338, 47, 270, 306]"
19,[0.24343772],[0.25278376],[0.],"[219, 223, 213, 259, 271, 246, 228, 338, 47, 270, 306]"
20,[0.24843001],[0.25403972],[0.],"[219, 223, 213, 259, 246, 306, 270, 228, 47, 338, 271]"
21,[0.24765188],[0.25403972],[0.],"[219, 223, 213, 259, 246, 306, 270, 228, 47, 338, 271]"
22,[0.24533611],[0.25403972],[0.],"[219, 223, 213, 259, 246, 306, 270, 228, 47, 338, 271]"
23,[0.24841198],[0.25418769],[0.],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
24,[0.25072821],[0.25418769],[0.],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
25,[0.25198389],[0.25418769],[0.20948366],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
26,[0.25171996],[0.25418769],[0.],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
27,[0.25190791],[0.25418769],[0.],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
28,[0.25250929],[0.25418769],[0.17518169],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
29,[0.25236759],[0.25418769],[0.],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
30,[0.25313425],[0.25418769],[0.23019821],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
31,[0.25299839],[0.25418769],[0.21998797],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
32,[0.25314332],[0.25418769],[0.2209605],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
33,[0.25268718],[0.25418769],[0.],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
34,[0.25341091],[0.25418769],[0.23962565],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
35,[0.2533072],[0.25418769],[0.22196822],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
36,[0.25316309],[0.25418769],[0.215702],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
37,[0.25317997],[0.25418769],[0.19562621],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
38,[0.25297914],[0.25418769],[0.21131538],"[219, 223, 213, 259, 246, 306, 228, 270, 47, 338, 271]"
39,[0.25321462],[0.25433091],[0.17923213],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
40,[0.25353167],[0.25433091],[0.22835588],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
41,[0.25357545],[0.25433091],[0.22719819],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
42,[0.2533471],[0.25433091],[0.20726799],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
43,[0.25383118],[0.25433091],[0.24008518],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
44,[0.25374913],[0.25433091],[0.23019417],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
45,[0.25365623],[0.25433091],[0.23720867],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
46,[0.25343565],[0.25433091],[0.21732483],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
47,[0.25366341],[0.25433091],[0.22295689],"[219, 223, 213, 259, 246, 270, 228, 306, 47, 338, 271]"
48,[0.2537253],[0.25450278],[0.22161392],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
49,[0.25304608],[0.25450278],[0.20334344],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
50,[0.25296945],[0.25450278],[0.20644653],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
51,[0.25239443],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
52,[0.25198885],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
53,[0.25340427],[0.25450278],[0.16146925],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
54,[0.2533747],[0.25450278],[0.18565026],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
55,[0.25207745],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
56,[0.25296796],[0.25450278],[0.18420311],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
57,[0.2535239],[0.25450278],[0.22321728],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
58,[0.25335336],[0.25450278],[0.18900928],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
59,[0.25274035],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
60,[0.25333616],[0.25450278],[0.22018525],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
61,[0.2532591],[0.25450278],[0.21969319],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
62,[0.25331283],[0.25450278],[0.20562385],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
63,[0.253684],[0.25450278],[0.21597899],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
64,[0.25284265],[0.25450278],[0.18828648],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
65,[0.25204192],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
66,[0.25319199],[0.25450278],[0.1910242],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
67,[0.25322106],[0.25450278],[0.19363644],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
68,[0.25263915],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
69,[0.25347529],[0.25450278],[0.22360231],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
70,[0.25260279],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
71,[0.25271583],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
72,[0.25342336],[0.25450278],[0.22436202],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
73,[0.25307845],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
74,[0.25339083],[0.25450278],[0.21457073],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
75,[0.25319494],[0.25450278],[0.20585307],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
76,[0.25331038],[0.25450278],[0.20062727],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
77,[0.25302547],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
78,[0.25266548],[0.25450278],[0.17481391],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
79,[0.2522559],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
80,[0.25309625],[0.25450278],[0.19418402],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
81,[0.25318528],[0.25450278],[0.2006954],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
82,[0.25302519],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
83,[0.25362198],[0.25450278],[0.21596492],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
84,[0.2527438],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
85,[0.25323405],[0.25450278],[0.18349535],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
86,[0.25227218],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
87,[0.25320141],[0.25450278],[0.2151863],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
88,[0.25324866],[0.25450278],[0.19990963],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
89,[0.25332455],[0.25450278],[0.2039865],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
90,[0.25290428],[0.25450278],[0.18021387],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
91,[0.252237],[0.25450278],[0.],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
92,[0.25301316],[0.25450278],[0.19993236],"[219, 223, 213, 259, 246, 228, 271, 270, 47, 306, 338]"
93,[0.25278129],[0.25458697],[0.],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
94,[0.25350012],[0.25458697],[0.20894162],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
95,[0.2537611],[0.25458697],[0.22364049],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
96,[0.25385643],[0.25458697],[0.21457173],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
97,[0.25383993],[0.25458697],[0.17565139],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
98,[0.25332861],[0.25458697],[0.18880561],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
99,[0.25312356],[0.25458697],[0.20684105],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
100,[0.2531374],[0.25458697],[0.21355432],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
101,[0.25334481],[0.25458697],[0.20199963],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
102,[0.2518041],[0.25458697],[0.],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
103,[0.25176279],[0.25458697],[0.],"[219, 223, 213, 259, 246, 47, 228, 270, 271, 306, 338]"
