Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.10609263],[0.12209913],[0.08923566],"[384, 209, 293, 393, 208, 147, 270, 580, 234, 462]"
2,[0.12375305],[0.13450561],[0.10625155],"[384, 209, 293, 393, 208, 360, 202, 580, 234, 462]"
3,[0.13647163],[0.14954725],[0.11244277],"[384, 209, 201, 362, 298, 204, 203, 208, 234, 462]"
4,[0.145499],[0.15399205],[0.13088346],"[384, 209, 202, 362, 298, 204, 203, 208, 234, 462]"
5,[0.15263981],[0.16380068],[0.13910772],"[204, 208, 202, 203, 298, 234, 362, 209, 384, 462]"
6,[0.15692777],[0.16618176],[0.],"[202, 209, 201, 397, 208, 204, 203, 207, 234, 462]"
7,[0.1612998],[0.17194326],[0.],"[202, 209, 204, 203, 208, 201, 207, 234, 397, 462]"
8,[0.16546539],[0.17468389],[0.],"[202, 209, 204, 203, 208, 201, 207, 234, 240, 462]"
9,[0.17055352],[0.17801677],[0.],"[240, 204, 209, 202, 208, 201, 207, 203, 298, 462]"
10,[0.17330323],[0.17999083],[0.],"[240, 204, 209, 202, 208, 201, 207, 203, 298, 250]"
11,[0.17576802],[0.18014407],[0.],"[240, 204, 209, 202, 208, 201, 207, 203, 384, 250]"
12,[0.17804412],[0.18038298],[0.17285159],"[240, 204, 209, 202, 208, 201, 207, 203, 224, 250]"
13,[0.17885976],[0.18038298],[0.17467559],"[240, 204, 209, 202, 208, 201, 207, 203, 224, 250]"
14,[0.17935542],[0.18139575],[0.1757398],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
15,[0.17991682],[0.18139575],[0.17491892],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
16,[0.18039823],[0.18139575],[0.17801677],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
17,[0.18060548],[0.18139575],[0.17821409],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
18,[0.18084809],[0.18139575],[0.17745917],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
19,[0.18090622],[0.18139575],[0.17591028],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
20,[0.18086684],[0.18139575],[0.17591028],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
21,[0.18081177],[0.18139575],[0.17814846],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
22,[0.18074943],[0.18139575],[0.17397535],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
23,[0.18083834],[0.18139575],[0.17720296],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
24,[0.18083897],[0.18139575],[0.17824386],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
25,[0.18089916],[0.18139575],[0.17545671],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
26,[0.18088779],[0.18139575],[0.17079166],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
27,[0.18094349],[0.18139575],[0.17522938],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
28,[0.18101088],[0.18139575],[0.17065161],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
29,[0.18102564],[0.18139575],[0.17296431],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
30,[0.18104356],[0.18139575],[0.17296431],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
31,[0.18103245],[0.18139575],[0.17489082],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
32,[0.18105635],[0.18139575],[0.16825035],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
33,[0.18111411],[0.18139575],[0.17059605],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
34,[0.18103689],[0.18139575],[0.1714511],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
35,[0.18109336],[0.18139575],[0.17620895],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
36,[0.18106075],[0.18139575],[0.17296247],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
37,[0.18113276],[0.18139575],[0.17226194],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
38,[0.1810487],[0.18139575],[0.16951098],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
39,[0.18104603],[0.18139575],[0.17400153],"[240, 204, 209, 202, 208, 203, 207, 201, 250, 224]"
