Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.18667086],[0.21418338],[0.15725732],"[64, 37, 70, 71, 43, 76, 46, 79, 48, 49]"
2,[0.21446698],[0.23188145],[0.18402128],"[70, 42, 74, 76, 77, 46, 78, 79, 48, 49, 55, 28]"
3,[0.23290241],[0.24885891],[0.20893213],"[64, 71, 76, 78, 79, 46, 48, 57, 61, 49]"
4,[0.24678403],[0.25808063],[0.22476487],"[48, 49, 64, 78, 79, 76, 57, 46, 61, 38]"
5,[0.25453403],[0.2602316],[0.23907908],"[64, 74, 79, 78, 42, 46, 48, 57, 49, 61]"
6,[0.24923355],[0.26147875],[0.],"[48, 42, 79, 78, 57, 64, 46, 74, 49, 61]"
7,[0.25347868],[0.265031],[0.],"[78, 64, 79, 57, 48, 49, 42, 74, 76, 46]"
8,[0.25198115],[0.265031],[0.],"[78, 64, 79, 57, 48, 49, 42, 74, 76, 46]"
9,[0.25624706],[0.265031],[0.],"[78, 64, 79, 57, 48, 49, 42, 74, 76, 46]"
10,[0.25399004],[0.26592153],[0.],"[78, 48, 79, 46, 76, 64, 74, 57, 42, 49]"
11,[0.25815624],[0.26592153],[0.],"[78, 48, 79, 46, 76, 64, 74, 57, 42, 49]"
12,[0.25677277],[0.26592153],[0.],"[78, 48, 79, 46, 76, 64, 74, 57, 42, 49]"
13,[0.25730361],[0.26592153],[0.],"[78, 48, 79, 46, 76, 64, 74, 57, 42, 49]"
14,[0.25885266],[0.26597098],[0.],"[78, 48, 79, 42, 64, 74, 76, 57, 49, 46]"
15,[0.26092443],[0.26604228],[0.],"[78, 48, 79, 46, 64, 74, 76, 57, 42, 49]"
16,[0.26364767],[0.26604228],[0.],"[78, 48, 79, 46, 64, 74, 76, 57, 42, 49]"
17,[0.26457783],[0.26610634],[0.],"[78, 48, 79, 74, 64, 46, 76, 57, 49, 42]"
18,[0.2655882],[0.26615144],[0.26132076],"[78, 48, 79, 74, 64, 46, 76, 57, 42, 49]"
19,[0.26576787],[0.26615144],[0.26296082],"[78, 48, 79, 74, 64, 46, 76, 57, 42, 49]"
20,[0.26588496],[0.26615244],[0.26357354],"[79, 48, 78, 74, 64, 46, 76, 57, 42, 49]"
21,[0.26594946],[0.26615244],[0.26155386],"[79, 48, 78, 74, 64, 46, 76, 57, 42, 49]"
22,[0.26599591],[0.26649717],[0.26186182],"[79, 48, 78, 64, 46, 76, 74, 42, 57, 49]"
23,[0.26545235],[0.26654298],[0.],"[79, 48, 78, 64, 46, 76, 74, 57, 42, 49]"
24,[0.2655491],[0.26654298],[0.],"[79, 48, 78, 64, 46, 76, 74, 57, 42, 49]"
25,[0.26398565],[0.26654298],[0.],"[79, 48, 78, 64, 46, 76, 74, 57, 42, 49]"
26,[0.26625564],[0.26665214],[0.26107691],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
27,[0.26635494],[0.26665214],[0.2640903],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
28,[0.26637861],[0.26665214],[0.26089733],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
29,[0.26637334],[0.26665214],[0.26214183],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
30,[0.26644934],[0.26665214],[0.26396006],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
31,[0.26650313],[0.26665214],[0.26599818],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
32,[0.26648892],[0.26665214],[0.26176239],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
33,[0.26651612],[0.26665214],[0.26282233],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
34,[0.26650428],[0.26665214],[0.26186329],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
35,[0.26646931],[0.26665214],[0.26107333],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
36,[0.26648235],[0.26665214],[0.2613094],"[79, 48, 78, 64, 74, 76, 46, 57, 42, 49]"
