IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/profile/base/designate/central.pp_(IaC)_,0.2857142857142857,0.2222222222222222,0.25,1.0,0.5
puppet-tripleo/manifests/profile/base/designate/api.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/designate/authtoken.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/designate/sink.pp_(IaC)_,0.42857142857142855,0.3333333333333333,0.375,1.0,1.0
puppet-tripleo/manifests/profile/base/designate/producer.pp_(IaC)_,0.5714285714285714,0.4444444444444444,0.5,1.0,0.5
puppet-tripleo/manifests/profile/base/designate.pp_(IaC)_,0.2857142857142857,0.2222222222222222,0.25,1.0,1.0
puppet-tripleo/manifests/profile/base/designate/backend.pp_(IaC)_,0.7142857142857143,0.5555555555555556,0.6250000000000001,1.0,1.0
puppet-tripleo/manifests/profile/base/designate/worker.pp_(IaC)_,0.14285714285714285,0.1111111111111111,0.125,1.0,0.5
puppet-tripleo/manifests/profile/base/designate/mdns.pp_(IaC)_,0.5714285714285714,0.4444444444444444,0.5,1.0,0.5
