IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/0-init/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/0-init/tasks/hostname.yml_(IaC)_,0.3333333333333333,0.5,0.4,1.0,1.0
iiab/roles/0-init/tasks/network.yml_(IaC)_,0.6666666666666666,1.0,0.8,1.0,1.0
