IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/minetest/tasks/minetest_install.yml_(IaC)_,0.1,0.2,0.13333333333333333,1.0,0.125
iiab/roles/minetest/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/minetest/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
