Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.18968165],[0.22040814],[0.1442299],"[323, 292, 358, 295, 365, 304, 210, 341, 472, 282, 637]"
2,[0.22520852],[0.23707319],[0.20517677],"[321, 389, 358, 295, 230, 391, 231, 303, 342, 23, 447]"
3,[0.23844743],[0.24890733],[0.22310816],"[304, 257, 322, 295, 230, 391, 231, 303, 315, 159]"
4,[0.24855535],[0.25919434],[0.23648457],"[257, 353, 358, 295, 338, 304, 210, 250, 315, 383]"
5,[0.25511734],[0.26127583],[0.24607794],"[257, 353, 358, 295, 338, 304, 231, 250, 315, 383]"
6,[0.25952132],[0.26202196],[0.25297559],"[257, 353, 358, 295, 338, 304, 231, 303, 315, 383]"
7,[0.26084108],[0.26269717],[0.25555938],"[257, 353, 358, 322, 338, 304, 231, 303, 315, 383]"
8,[0.2613455],[0.26289174],[0.25347112],"[257, 358, 338, 304, 353, 322, 315, 303, 383, 231]"
9,[0.26045034],[0.26310286],[0.],"[257, 358, 338, 304, 353, 322, 231, 303, 315, 383]"
10,[0.26188789],[0.26310286],[0.25147897],"[257, 358, 338, 304, 353, 322, 231, 303, 315, 383]"
11,[0.26190358],[0.26310286],[0.24700378],"[257, 358, 338, 304, 353, 322, 231, 303, 315, 383]"
12,[0.26212736],[0.26310286],[0.24587105],"[257, 358, 338, 304, 353, 322, 231, 303, 315, 383]"
13,[0.2622572],[0.26310286],[0.25272011],"[257, 358, 338, 304, 353, 322, 231, 303, 315, 383]"
14,[0.26241847],[0.26321735],[0.25627853],"[257, 338, 358, 304, 353, 322, 231, 315, 303, 383]"
15,[0.26254668],[0.26331224],[0.2491555],"[257, 358, 338, 304, 353, 322, 231, 315, 303, 383]"
16,[0.26284529],[0.26333413],[0.25903282],"[257, 358, 338, 304, 353, 322, 315, 303, 231, 383]"
17,[0.26285654],[0.26333413],[0.2504435],"[257, 358, 338, 304, 353, 322, 315, 303, 231, 383]"
18,[0.26292837],[0.26333413],[0.25446929],"[257, 358, 338, 304, 353, 322, 315, 303, 231, 383]"
19,[0.26302781],[0.26342788],[0.25321312],"[257, 358, 338, 304, 353, 322, 315, 231, 303, 383]"
