IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/nova/libvirt.pp_(IaC)_,0.3,0.2,0.24,1.0,0.5
puppet-tripleo/manifests/profile/base/nova/api.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/nova/migration.pp_(IaC)_,0.3,0.2,0.24,1.0,0.25
puppet-tripleo/manifests/profile/base/nova/vncproxy.pp_(IaC)_,0.3,0.2,0.24,1.0,1.0
puppet-tripleo/manifests/profile/base/nova/migration/client.pp_(IaC)_,0.3,0.2,0.24,1.0,0.5
puppet-tripleo/manifests/profile/base/nova/migration/target.pp_(IaC)_,0.3,0.2,0.24,1.0,0.5
puppet-tripleo/manifests/profile/base/nova/authtoken.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/nova/compute.pp_(IaC)_,0.3,0.2,0.24,1.0,1.0
puppet-tripleo/manifests/profile/base/nova/compute/libvirt_guests.pp_(IaC)_,0.3,0.2,0.24,1.0,0.5
puppet-tripleo/manifests/profile/base/nova/scheduler.pp_(IaC)_,0.3,0.2,0.24,1.0,0.14285714285714285
puppet-tripleo/manifests/profile/base/nova/compute/libvirt.pp_(IaC)_,0.3,0.2,0.24,1.0,0.5
puppet-tripleo/manifests/profile/base/nova/metadata.pp_(IaC)_,0.1,0.06666666666666667,0.08,1.0,0.3333333333333333
puppet-tripleo/manifests/profile/base/nova/compute/ironic.pp_(IaC)_,0.3,0.2,0.24,1.0,0.3333333333333333
puppet-tripleo/manifests/profile/base/nova/compute_libvirt_shared.pp_(IaC)_,0.2,0.13333333333333333,0.16,1.0,0.5
puppet-tripleo/manifests/profile/base/nova/conductor.pp_(IaC)_,0.3,0.2,0.24,1.0,0.5
