IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/profile/base/cinder/volume.pp_(IaC)_,0.1,0.25,0.14285714285714288,1.0,0.1111111111111111
puppet-tripleo/spec/classes/tripleo_profile_base_cinder_volume_nfs_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/spec/classes/tripleo_profile_base_cinder_volume_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/spec/fixtures/hieradata/step5.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/cinder/volume/nfs.pp_(IaC)_,0.2,0.5,0.28571428571428575,1.0,0.16666666666666666
