IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/profile/base/gnocchi/authtoken.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/gnocchi/metricd.pp_(IaC)_,0.2857142857142857,0.5,0.36363636363636365,1.0,0.25
puppet-tripleo/manifests/profile/base/gnocchi/api.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/gnocchi.pp_(IaC)_,0.14285714285714285,0.25,0.18181818181818182,1.0,1.0
puppet-tripleo/manifests/profile/base/gnocchi/statsd.pp_(IaC)_,0.2857142857142857,0.5,0.36363636363636365,1.0,1.0
