Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.19272331],[0.21120588],[0.15075702],"[46, 42, 73, 58, 43, 78, 47, 44, 49, 67]"
2,[0.21099079],[0.21787439],[0.19061961],"[46, 42, 73, 58, 43, 78, 81, 49, 51, 67]"
3,[0.21825826],[0.22436265],[0.20832192],"[46, 42, 73, 79, 49, 74, 50, 52, 55, 67]"
4,[0.2242647],[0.23018209],[0.21223519],"[46, 58, 73, 79, 49, 74, 50, 52, 55, 67]"
5,[0.22840295],[0.23027656],[0.22286104],"[46, 58, 73, 79, 49, 70, 78, 48, 55, 56]"
6,[0.23008469],[0.2321698],[0.22466454],"[46, 58, 73, 79, 49, 74, 78, 48, 55, 67]"
7,[0.23099706],[0.23258086],[0.22829277],"[46, 58, 73, 79, 49, 74, 55, 48, 78, 67]"
8,[0.23148738],[0.23258086],[0.22977104],"[46, 58, 73, 79, 49, 74, 55, 48, 78, 67]"
9,[0.23098233],[0.23264697],[0.],"[46, 58, 73, 79, 49, 55, 74, 48, 78, 67]"
10,[0.23225256],[0.23264697],[0.23061075],"[46, 58, 73, 79, 49, 55, 74, 48, 78, 67]"
11,[0.23238065],[0.23264697],[0.23084876],"[46, 58, 73, 79, 49, 55, 74, 48, 78, 67]"
12,[0.23243467],[0.23278117],[0.22472722],"[46, 58, 73, 55, 49, 79, 74, 48, 70, 67]"
13,[0.23252176],[0.23284449],[0.23108499],"[46, 73, 58, 55, 74, 79, 48, 49, 78, 67]"
14,[0.23255397],[0.23288798],[0.22519906],"[46, 58, 73, 55, 74, 79, 48, 49, 78, 67]"
15,[0.23268531],[0.23288798],[0.23016274],"[46, 58, 73, 55, 74, 79, 48, 49, 78, 67]"
16,[0.23268017],[0.23288798],[0.23120092],"[46, 58, 73, 55, 74, 79, 48, 49, 78, 67]"
17,[0.23273203],[0.23293638],[0.23001051],"[73, 58, 46, 55, 74, 79, 49, 48, 78, 67]"
18,[0.23278432],[0.23295246],[0.22778976],"[73, 58, 46, 55, 74, 79, 48, 49, 78, 67]"
19,[0.23283228],[0.23295246],[0.2321962],"[73, 58, 46, 55, 74, 79, 48, 49, 78, 67]"
20,[0.23284339],[0.23295246],[0.23223457],"[73, 58, 46, 55, 74, 79, 48, 49, 78, 67]"
