IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/matomo/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/matomo/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/default_vars.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_large.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_medium.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_small.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_unittest.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/0-init/tasks/validate_vars.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/8-mgmt-tools/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/matomo/tasks/install.yml_(IaC)_,0.1,0.1111111111111111,0.10526315789473685,1.0,0.5
