Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.18704214],[0.23849658],[0.1364854],"[355, 391, 296, 287, 266, 235, 368, 113, 92, 510]"
2,[0.23363303],[0.26004857],[0.19412628],"[355, 391, 296, 287, 266, 235, 369, 305, 562, 246]"
3,[0.25827842],[0.26777411],[0.23659461],"[227, 235, 391, 296, 246, 287, 266, 369, 562, 305]"
4,[0.26705476],[0.28107511],[0.25158106],"[227, 391, 296, 287, 251, 235, 369, 305, 562, 246]"
5,[0.27920837],[0.2889227],[0.26200278],"[227, 235, 391, 296, 251, 301, 369, 305, 92, 246]"
6,[0.28705537],[0.29626633],[0.26988494],"[251, 235, 227, 301, 391, 296, 369, 305, 383, 246]"
7,[0.28693034],[0.29642542],[0.],"[251, 235, 227, 301, 296, 391, 369, 305, 383, 246]"
8,[0.28957667],[0.29737286],[0.],"[227, 251, 305, 235, 296, 301, 369, 391, 383, 246]"
9,[0.28325069],[0.29737286],[0.],"[227, 251, 305, 235, 296, 301, 369, 391, 383, 246]"
10,[0.28775691],[0.29737286],[0.],"[227, 251, 305, 235, 296, 301, 369, 391, 383, 246]"
11,[0.28591076],[0.29743099],[0.],"[305, 227, 251, 235, 296, 301, 369, 391, 246, 383]"
12,[0.28714279],[0.29826627],[0.],"[227, 251, 305, 235, 296, 301, 369, 391, 246, 383]"
13,[0.2922274],[0.29826627],[0.],"[227, 251, 305, 235, 296, 301, 369, 391, 246, 383]"
14,[0.29445731],[0.29834495],[0.],"[227, 251, 305, 235, 296, 301, 246, 391, 383, 369]"
15,[0.29336774],[0.29834495],[0.],"[227, 251, 305, 235, 296, 301, 246, 391, 383, 369]"
16,[0.29321766],[0.29906475],[0.],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
17,[0.29546663],[0.29906475],[0.],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
18,[0.29714439],[0.29906475],[0.27931817],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
19,[0.29731554],[0.29906475],[0.28100244],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
20,[0.29753199],[0.29906475],[0.27026404],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
21,[0.29763984],[0.29906475],[0.28602604],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
22,[0.29769028],[0.29906475],[0.27687756],"[227, 251, 305, 235, 296, 301, 391, 246, 383, 369]"
