Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17970977],[0.20910643],[0.14913937],"[64, 32, 68, 74, 76, 79, 57, 58, 59, 25]"
2,[0.2089634],[0.23095601],[0.17784225],"[64, 32, 78, 74, 76, 79, 57, 58, 59, 25]"
3,[0.22481695],[0.23613399],[0.20417515],"[57, 40, 78, 74, 76, 79, 73, 55, 26, 60]"
4,[0.23450733],[0.24389185],[0.22032218],"[79, 64, 78, 74, 57, 76, 32, 58, 59, 25]"
5,[0.24139387],[0.2527153],[0.1847359],"[79, 64, 78, 74, 57, 76, 73, 55, 59, 25]"
6,[0.24806389],[0.25584016],[0.23470709],"[79, 78, 64, 74, 57, 55, 73, 76, 59, 25]"
7,[0.25009979],[0.25806334],[0.],"[79, 78, 64, 74, 57, 55, 73, 76, 59, 60]"
8,[0.25309927],[0.26085061],[0.23023946],"[79, 78, 73, 57, 74, 55, 64, 76, 59, 60]"
9,[0.25277487],[0.26124173],[0.],"[79, 78, 73, 57, 74, 55, 64, 76, 60, 59]"
10,[0.2576593],[0.26124173],[0.24097444],"[79, 78, 73, 57, 74, 55, 64, 76, 60, 59]"
11,[0.25937634],[0.26168445],[0.24316859],"[79, 78, 73, 57, 74, 55, 64, 76, 60, 40]"
12,[0.25983555],[0.26168445],[0.2473211],"[79, 78, 73, 57, 74, 55, 64, 76, 60, 40]"
13,[0.25981456],[0.26168445],[0.25138972],"[79, 78, 73, 57, 74, 55, 64, 76, 60, 40]"
14,[0.26001907],[0.26168445],[0.25224961],"[79, 78, 73, 57, 74, 55, 64, 76, 60, 40]"
15,[0.26046546],[0.26292758],[0.25587956],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 59]"
16,[0.26088818],[0.2633703],[0.],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
17,[0.26237825],[0.2633703],[0.2450225],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
18,[0.26255219],[0.2633703],[0.24509117],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
19,[0.26261579],[0.2633703],[0.25106686],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
20,[0.26264657],[0.2633703],[0.24713839],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
21,[0.26264525],[0.2633703],[0.24836124],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
22,[0.2627458],[0.2633703],[0.25495729],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
23,[0.26278402],[0.2633703],[0.25487669],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
24,[0.26276024],[0.2633703],[0.25336994],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
25,[0.26257118],[0.2633703],[0.24478156],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
26,[0.26259766],[0.2633703],[0.24528457],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
27,[0.26243427],[0.2633703],[0.23678246],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
28,[0.26250559],[0.2633703],[0.25300779],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
29,[0.26251395],[0.2633703],[0.24576826],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
30,[0.26256763],[0.2633703],[0.24989072],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
31,[0.26236058],[0.2633703],[0.24678536],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
32,[0.26260539],[0.2633703],[0.24985214],"[78, 79, 57, 73, 55, 74, 64, 76, 60, 40]"
33,[0.26258042],[0.2634219],[0.2388958],"[78, 79, 57, 73, 55, 74, 64, 76, 40, 60]"
34,[0.26264774],[0.2634219],[0.24766776],"[78, 79, 57, 73, 55, 74, 64, 76, 40, 60]"
35,[0.26279908],[0.2634219],[0.24913059],"[78, 79, 57, 73, 55, 74, 64, 76, 40, 60]"
36,[0.2628263],[0.2634219],[0.24369671],"[78, 79, 57, 73, 55, 74, 64, 76, 40, 60]"
37,[0.26298919],[0.26357835],[0.25073896],"[78, 79, 57, 55, 73, 74, 64, 76, 60, 40]"
38,[0.2630033],[0.26362995],[0.24748709],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
39,[0.26307714],[0.26362995],[0.25448881],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
40,[0.26310878],[0.26362995],[0.25402565],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
41,[0.26294449],[0.26362995],[0.2460351],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
42,[0.26295132],[0.26362995],[0.24385488],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
43,[0.26293966],[0.26362995],[0.24582544],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
44,[0.26292408],[0.26362995],[0.2099361],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
45,[0.26298424],[0.26362995],[0.21990086],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
46,[0.26314487],[0.26362995],[0.25325203],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
47,[0.26323138],[0.26362995],[0.25465373],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
48,[0.26315998],[0.26362995],[0.2416567],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
49,[0.26304873],[0.26362995],[0.2411614],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
50,[0.26298464],[0.26362995],[0.25131667],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
51,[0.26300895],[0.26362995],[0.2440686],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
52,[0.26312537],[0.26362995],[0.25609781],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
53,[0.26309522],[0.26362995],[0.25340379],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
54,[0.26317418],[0.26362995],[0.2446337],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
55,[0.26310497],[0.26362995],[0.25092758],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
56,[0.26294181],[0.26362995],[0.23824741],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
57,[0.26290619],[0.26362995],[0.2367509],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
58,[0.26317956],[0.26362995],[0.2510964],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
59,[0.26318661],[0.26362995],[0.2450237],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
60,[0.26313077],[0.26362995],[0.25177803],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
61,[0.26327022],[0.26362995],[0.25678746],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
62,[0.26314831],[0.26362995],[0.24668622],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
63,[0.26298124],[0.26362995],[0.24608942],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
64,[0.2630572],[0.26362995],[0.2529503],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
65,[0.26296653],[0.26362995],[0.24408109],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
66,[0.26304668],[0.26362995],[0.24883358],"[78, 79, 57, 55, 73, 74, 64, 76, 40, 60]"
