Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17501071],[0.20167034],[0.13459928],"[66, 72, 76, 78, 81, 49, 48, 80, 54, 57, 62]"
2,[0.20052434],[0.21940014],[0.16489458],"[64, 66, 76, 78, 81, 49, 48, 80, 54, 57]"
3,[0.21630064],[0.22707732],[0.18979143],"[81, 57, 76, 78, 64, 49, 48, 79, 80, 66]"
4,[0.22534857],[0.23585784],[0.20961371],"[55, 80, 76, 57, 64, 48, 49, 78, 58, 66]"
5,[0.23277356],[0.24215516],[0.21464618],"[78, 64, 76, 73, 46, 49, 48, 79, 80, 57]"
6,[0.2386993],[0.24544558],[0.],"[79, 78, 48, 73, 57, 76, 80, 64, 49, 46]"
7,[0.23813874],[0.24711898],[0.],"[79, 78, 48, 73, 57, 64, 49, 76, 80, 46]"
8,[0.23914418],[0.24804008],[0.],"[79, 64, 48, 73, 46, 49, 78, 80, 57, 76]"
9,[0.23918543],[0.24928327],[0.],"[48, 64, 57, 78, 73, 79, 49, 80, 76, 58]"
10,[0.24509612],[0.24944791],[0.],"[48, 64, 57, 73, 79, 49, 78, 80, 76, 58]"
11,[0.24832727],[0.25030176],[0.24180477],"[48, 64, 57, 73, 46, 79, 78, 80, 58, 76]"
12,[0.24948115],[0.25067826],[0.24626836],"[48, 64, 57, 73, 46, 79, 78, 80, 55, 58]"
13,[0.25002946],[0.2508757],[0.24442921],"[48, 64, 57, 73, 79, 46, 78, 80, 55, 58]"
14,[0.2503488],[0.25101986],[0.2483346],"[48, 64, 57, 73, 79, 46, 49, 78, 55, 58]"
15,[0.25053459],[0.25101986],[0.24745427],"[48, 64, 57, 73, 79, 46, 49, 78, 55, 58]"
16,[0.25063237],[0.25107454],[0.246132],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
17,[0.25063882],[0.25107454],[0.24852895],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
18,[0.25071814],[0.25107454],[0.24853268],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
19,[0.25071359],[0.25107454],[0.24772156],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
20,[0.2507138],[0.25107454],[0.2465929],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
21,[0.25069481],[0.25107454],[0.24720772],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
22,[0.25070838],[0.25107454],[0.2464501],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
23,[0.25017754],[0.25107454],[0.],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
24,[0.25072088],[0.25107454],[0.24841289],"[48, 73, 64, 57, 79, 46, 49, 78, 55, 58]"
25,[0.25064815],[0.25119938],[0.24147216],"[48, 64, 73, 57, 79, 46, 49, 78, 55, 58]"
26,[0.2506797],[0.25119938],[0.24443617],"[48, 64, 73, 57, 79, 46, 49, 78, 55, 58]"
27,[0.25083669],[0.25160538],[0.2455445],"[48, 64, 73, 79, 57, 78, 58, 55, 46, 49]"
28,[0.25090632],[0.25160538],[0.24325456],"[48, 64, 73, 79, 57, 78, 58, 55, 46, 49]"
29,[0.25108624],[0.25160538],[0.24522237],"[48, 64, 73, 79, 57, 78, 58, 55, 46, 49]"
30,[0.25124653],[0.25160538],[0.24890028],"[48, 64, 73, 79, 57, 78, 58, 55, 46, 49]"
31,[0.2512666],[0.25160538],[0.24761315],"[48, 64, 73, 79, 57, 78, 58, 55, 46, 49]"
32,[0.25130792],[0.25160538],[0.24843367],"[48, 64, 73, 79, 57, 78, 58, 55, 46, 49]"
