Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.15091128],[0.18807853],[0.11519589],"[59, 2, 58, 70, 11, 74, 57, 60, 34, 26]"
2,[0.19373706],[0.22045852],[0.14949049],"[65, 2, 58, 70, 74, 53, 57, 26, 43, 49]"
3,[0.21735709],[0.23605368],[0.16746703],"[74, 58, 2, 70, 65, 11, 57, 63, 62, 60]"
4,[0.22767129],[0.24551009],[0.18905931],"[74, 58, 2, 70, 65, 53, 57, 63, 62, 60]"
5,[0.23252051],[0.24551009],[0.],"[74, 58, 2, 70, 65, 53, 57, 63, 62, 60]"
6,[0.23845351],[0.24719281],[0.19353175],"[74, 58, 2, 57, 65, 63, 60, 70, 59, 53]"
7,[0.2425621],[0.24864287],[0.22604659],"[74, 58, 2, 57, 65, 63, 60, 70, 62, 53]"
8,[0.24427977],[0.24930957],[0.],"[74, 58, 2, 57, 65, 63, 60, 70, 62, 67]"
9,[0.24653511],[0.25120339],[0.2205414],"[74, 58, 2, 65, 57, 70, 62, 63, 60, 67]"
10,[0.24819883],[0.25287952],[0.],"[74, 58, 2, 65, 59, 63, 62, 67, 57, 60]"
11,[0.25000907],[0.25287952],[0.2281303],"[74, 58, 2, 65, 59, 63, 62, 67, 57, 60]"
12,[0.25095458],[0.25392709],[0.23088062],"[74, 58, 2, 65, 67, 63, 62, 70, 57, 60]"
13,[0.25175928],[0.25445764],[0.21891733],"[74, 58, 2, 65, 62, 63, 60, 67, 57, 59]"
14,[0.25277578],[0.25445764],[0.22173126],"[74, 58, 2, 65, 62, 63, 60, 67, 57, 59]"
15,[0.25312874],[0.25445764],[0.2423482],"[74, 58, 2, 65, 62, 63, 60, 67, 57, 59]"
16,[0.25303741],[0.25445764],[0.23093915],"[74, 58, 2, 65, 62, 63, 60, 67, 57, 59]"
17,[0.25322284],[0.25445764],[0.22378012],"[74, 58, 2, 65, 62, 63, 60, 67, 57, 59]"
18,[0.25340093],[0.25445764],[0.23335969],"[74, 58, 2, 65, 62, 63, 60, 67, 57, 59]"
19,[0.25350857],[0.25467044],[0.2359093],"[74, 58, 65, 2, 62, 63, 67, 59, 57, 60]"
20,[0.25372714],[0.25469859],[0.23923771],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
21,[0.25410588],[0.25469859],[0.24065635],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
22,[0.25408095],[0.25469859],[0.23702389],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
23,[0.25403854],[0.25469859],[0.23798519],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
24,[0.25403939],[0.25469859],[0.2349911],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
25,[0.25398895],[0.25469859],[0.23646682],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
26,[0.2540114],[0.25469859],[0.24280758],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
27,[0.25404312],[0.25469859],[0.23679246],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
28,[0.25425925],[0.25469859],[0.24041705],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
29,[0.25424817],[0.25469859],[0.24041705],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
30,[0.25432823],[0.25469859],[0.25235954],"[74, 58, 2, 65, 62, 63, 67, 59, 57, 60]"
31,[0.25437566],[0.25473599],[0.23337149],"[74, 58, 65, 2, 62, 63, 67, 60, 57, 70]"
32,[0.25438119],[0.25476414],[0.23649991],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
33,[0.25451059],[0.25476414],[0.24955866],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
34,[0.25446562],[0.25476414],[0.23723159],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
35,[0.25439844],[0.25476414],[0.23083486],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
36,[0.25417485],[0.25476414],[0.22367728],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
37,[0.25439284],[0.25476414],[0.2305494],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
38,[0.25449447],[0.25476414],[0.23598632],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
39,[0.25439239],[0.25476414],[0.22399333],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
40,[0.25426184],[0.25476414],[0.2371011],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
41,[0.25432378],[0.25476414],[0.22614642],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
42,[0.25441248],[0.25476414],[0.243726],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
43,[0.25433883],[0.25476414],[0.23101278],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
44,[0.25441693],[0.25476414],[0.23290638],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
45,[0.25437688],[0.25476414],[0.23933758],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
46,[0.25436735],[0.25476414],[0.24272313],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
47,[0.25446294],[0.25476414],[0.2338118],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
48,[0.25441433],[0.25476414],[0.23101672],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
49,[0.25458733],[0.25476414],[0.23902932],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
50,[0.25436992],[0.25476414],[0.2333731],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
51,[0.25442039],[0.25476414],[0.23902932],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
52,[0.25430911],[0.25476414],[0.2260756],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
53,[0.25445561],[0.25476414],[0.24182299],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
54,[0.25441974],[0.25476414],[0.24344274],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
55,[0.25446908],[0.25476414],[0.23777569],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
56,[0.254422],[0.25476414],[0.23777569],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
57,[0.2543526],[0.25476414],[0.22876844],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
58,[0.25456819],[0.25476414],[0.24072235],"[74, 58, 2, 65, 62, 63, 67, 60, 57, 70]"
59,[0.25448804],[0.25481516],[0.23266789],"[74, 58, 65, 2, 62, 63, 67, 57, 60, 70]"
60,[0.25444983],[0.25484331],[0.23395095],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
61,[0.25440669],[0.25484331],[0.23553006],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
62,[0.25451901],[0.25484331],[0.2404086],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
63,[0.25449691],[0.25484331],[0.23897523],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
64,[0.25443848],[0.25484331],[0.23420244],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
65,[0.25450349],[0.25484331],[0.218202],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
66,[0.25458307],[0.25484331],[0.24493177],"[74, 58, 2, 65, 62, 63, 67, 57, 60, 70]"
