Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.10468409],[0.12419207],[0.08357324],"[256, 324, 264, 203, 201, 234, 298, 202, 42, 590, 44]"
2,[0.12613101],[0.14420421],[0.11188914],"[210, 205, 231, 203, 201, 234, 298, 202, 340, 117, 530, 470, 382]"
3,[0.14198572],[0.15652487],[0.12564975],"[202, 242, 208, 203, 201, 210, 298, 321, 234, 530]"
4,[0.15322684],[0.16429716],[0.13587795],"[202, 242, 208, 203, 201, 210, 402, 321, 234, 530]"
5,[0.16109971],[0.17667866],[0.],"[210, 208, 402, 203, 321, 202, 205, 234, 201, 530]"
6,[0.16659925],[0.17766634],[0.],"[402, 208, 202, 203, 201, 210, 205, 231, 321, 117]"
7,[0.17245167],[0.17997588],[0.15509906],"[402, 208, 202, 203, 201, 210, 205, 231, 234, 242]"
8,[0.17650209],[0.18032933],[0.16553868],"[210, 208, 402, 203, 201, 202, 205, 231, 234, 242]"
9,[0.1774195],[0.18032933],[0.],"[210, 208, 402, 203, 201, 202, 205, 231, 234, 242]"
10,[0.17764712],[0.18134426],[0.],"[402, 202, 203, 210, 208, 201, 205, 231, 234, 242]"
11,[0.17721389],[0.18164927],[0.],"[402, 208, 203, 210, 201, 202, 205, 231, 234, 242]"
12,[0.17976043],[0.18176217],[0.],"[402, 208, 210, 203, 201, 202, 205, 231, 234, 242]"
13,[0.17992123],[0.18198855],[0.],"[402, 203, 208, 210, 201, 202, 205, 231, 234, 242]"
14,[0.18039908],[0.18234309],[0.],"[402, 210, 203, 202, 205, 201, 208, 231, 234, 242]"
15,[0.17959269],[0.18253512],[0.],"[402, 210, 203, 202, 208, 201, 205, 231, 234, 242]"
16,[0.18121867],[0.18258051],[0.],"[402, 210, 203, 208, 201, 202, 205, 234, 321, 231]"
17,[0.18202536],[0.18262243],[0.17086718],"[402, 210, 203, 208, 205, 202, 234, 231, 201, 242]"
18,[0.18210368],[0.18262243],[0.17086718],"[402, 210, 203, 208, 205, 202, 234, 231, 201, 242]"
19,[0.18210346],[0.18262243],[0.16623047],"[402, 210, 203, 208, 205, 202, 234, 231, 201, 242]"
20,[0.18206059],[0.18262243],[0.16414767],"[402, 210, 203, 208, 205, 202, 234, 231, 201, 242]"
21,[0.18098476],[0.18262243],[0.],"[402, 210, 203, 208, 205, 202, 234, 231, 201, 242]"
