IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-openstack-integration/manifests/nova.pp_(IaC)_,1.0,1.0,1.0,1.0,1.0
puppet-openstack-integration/manifests/cinder.pp_(IaC)_,1.0,1.0,1.0,1.0,1.0
