Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17782635],[0.22325758],[0.13618669],"[225, 387, 267, 337, 242, 584, 268, 305, 19, 213, 375, 312]"
2,[0.22648676],[0.26661913],[0.19299352],"[227, 225, 358, 293, 233, 362, 370, 88, 91, 159]"
3,[0.26372727],[0.28286847],[0.23335746],"[227, 225, 325, 249, 233, 458, 268, 305, 19, 159]"
4,[0.28683796],[0.3036614],[0.26080635],"[227, 225, 325, 249, 233, 362, 332, 305, 19, 159]"
5,[0.30301581],[0.31330468],[0.28039493],"[227, 225, 325, 249, 233, 326, 332, 305, 347, 284]"
6,[0.30812077],[0.31421312],[0.2922601],"[227, 225, 325, 249, 233, 326, 332, 305, 347, 213]"
7,[0.31187985],[0.31537563],[0.30191011],"[225, 227, 305, 249, 233, 325, 332, 326, 347, 284]"
8,[0.31094461],[0.31641702],[0.],"[227, 225, 305, 249, 233, 325, 332, 326, 347, 213]"
9,[0.31366382],[0.31715173],[0.],"[225, 249, 227, 305, 233, 325, 332, 326, 347, 284]"
10,[0.31515619],[0.31997161],[0.26202541],"[225, 227, 249, 233, 305, 325, 332, 326, 347, 213]"
11,[0.31603859],[0.31998651],[0.29801588],"[225, 249, 227, 233, 305, 325, 332, 326, 347, 213]"
12,[0.31702244],[0.32010456],[0.29764469],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
13,[0.31764497],[0.32010456],[0.31127949],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
14,[0.31802703],[0.32010456],[0.30807566],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
15,[0.31804076],[0.32010456],[0.30808725],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
16,[0.31819667],[0.32010456],[0.29259032],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
17,[0.31817072],[0.32010456],[0.29330492],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
18,[0.31820586],[0.32010456],[0.30299828],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
19,[0.31837628],[0.32010456],[0.30299828],"[227, 225, 249, 233, 305, 325, 332, 326, 347, 213]"
20,[0.31846133],[0.32031679],[0.29726237],"[225, 233, 227, 249, 305, 325, 332, 326, 347, 213]"
21,[0.31859147],[0.32092547],[0.29273162],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
22,[0.31856153],[0.32092547],[0.29343712],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
23,[0.31791254],[0.32092547],[0.],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
24,[0.3175657],[0.32092547],[0.],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
25,[0.31927441],[0.32092547],[0.29800932],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
26,[0.31962771],[0.32092547],[0.30065347],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
27,[0.31997659],[0.32092547],[0.30082758],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
28,[0.31999338],[0.32092547],[0.29890938],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
29,[0.32014376],[0.32092547],[0.30178656],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
30,[0.32026684],[0.32092547],[0.29508643],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
31,[0.32025937],[0.32092547],[0.29829741],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
32,[0.31977977],[0.32092547],[0.26599786],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
33,[0.32011426],[0.32092547],[0.30893311],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
34,[0.32004302],[0.32092547],[0.29071967],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
35,[0.32022627],[0.32092547],[0.3036693],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
36,[0.32017175],[0.32092547],[0.29116968],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
37,[0.31997863],[0.32092547],[0.29399024],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
38,[0.32019123],[0.32092547],[0.30081269],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
39,[0.32030869],[0.32092547],[0.30109262],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
40,[0.32031434],[0.32092547],[0.30440047],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
41,[0.32022132],[0.32092547],[0.29563963],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
42,[0.3199896],[0.32092547],[0.2896112],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
43,[0.32029783],[0.32092547],[0.30501437],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
44,[0.32041729],[0.32092547],[0.30913333],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
45,[0.32037409],[0.32092547],[0.30208557],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
46,[0.32047265],[0.32092547],[0.3091794],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
47,[0.32055893],[0.32092547],[0.30978434],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
48,[0.32056357],[0.32092547],[0.31459238],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
49,[0.32055369],[0.32092547],[0.2975107],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
50,[0.3203406],[0.32092547],[0.28996417],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
51,[0.32025997],[0.32092547],[0.28996417],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
52,[0.32028784],[0.32092547],[0.30328963],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
53,[0.32009202],[0.32092547],[0.29546772],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
54,[0.32012513],[0.32092547],[0.30035174],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
55,[0.32019013],[0.32092547],[0.297741],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
56,[0.32041041],[0.32092547],[0.3047108],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
57,[0.32029522],[0.32092547],[0.29788187],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
58,[0.32032718],[0.32092547],[0.30653594],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
59,[0.32030875],[0.32092547],[0.31077974],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
60,[0.32046226],[0.32092547],[0.30948696],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
61,[0.32050942],[0.32092547],[0.31626028],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
62,[0.32037317],[0.32092547],[0.29921367],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
63,[0.32033242],[0.32092547],[0.3017868],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
64,[0.32032993],[0.32092547],[0.3083397],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
65,[0.32020639],[0.32092547],[0.28886825],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
66,[0.32038919],[0.32092547],[0.30398769],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
67,[0.32062582],[0.32092547],[0.3132037],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
68,[0.32058986],[0.32092547],[0.31216042],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
69,[0.32038706],[0.32092547],[0.3051825],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
70,[0.32050587],[0.32092547],[0.29393708],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
71,[0.32044336],[0.32092547],[0.29946391],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
72,[0.32017221],[0.32092547],[0.2921419],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
73,[0.32005137],[0.32092547],[0.30233303],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
74,[0.32050234],[0.32092547],[0.31166325],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
75,[0.3205716],[0.32092547],[0.3125435],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
76,[0.32046606],[0.32092547],[0.30109667],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
77,[0.32034491],[0.32092547],[0.29161247],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
78,[0.3203207],[0.32092547],[0.30064286],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
79,[0.32046597],[0.32092547],[0.3061856],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
80,[0.32048917],[0.32092547],[0.30504793],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
81,[0.32057701],[0.32092547],[0.31424426],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
82,[0.32043941],[0.32092547],[0.30472819],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
83,[0.3203844],[0.32092547],[0.3022178],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
84,[0.32008132],[0.32092547],[0.29708834],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
85,[0.32019645],[0.32092547],[0.29708834],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
86,[0.32045383],[0.32092547],[0.30825045],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
87,[0.32050426],[0.32092547],[0.30169236],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
88,[0.32034702],[0.32092547],[0.28266607],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
89,[0.32055713],[0.32092547],[0.30349128],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
90,[0.32053712],[0.32092547],[0.29890565],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
91,[0.32037171],[0.32092547],[0.30260779],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
92,[0.32037507],[0.32092547],[0.29606817],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
93,[0.32045713],[0.32092547],[0.2986387],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
94,[0.32048438],[0.32092547],[0.2986387],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
95,[0.32035074],[0.32092547],[0.29829743],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
96,[0.32039155],[0.32092547],[0.29112376],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
97,[0.32038508],[0.32092547],[0.30391236],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
98,[0.32049827],[0.32092547],[0.29825981],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
99,[0.32048513],[0.32092547],[0.30228693],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
100,[0.32045472],[0.32092547],[0.29856538],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
101,[0.32047388],[0.32092547],[0.30339678],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
102,[0.32038575],[0.32092547],[0.30280574],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
103,[0.3201253],[0.32092547],[0.29343951],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
104,[0.32024953],[0.32092547],[0.29626464],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
105,[0.32040396],[0.32092547],[0.30443869],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
106,[0.32026435],[0.32092547],[0.30074595],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
107,[0.32037325],[0.32092547],[0.30074595],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
108,[0.3204438],[0.32092547],[0.29938186],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
109,[0.32037355],[0.32092547],[0.30211634],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
110,[0.32053929],[0.32092547],[0.30694287],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
111,[0.32048618],[0.32092547],[0.29942799],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
112,[0.32027517],[0.32092547],[0.30251259],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
113,[0.32020726],[0.32092547],[0.29493201],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
114,[0.32039601],[0.32092547],[0.30009123],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
115,[0.3200665],[0.32092547],[0.29208847],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
116,[0.3204021],[0.32092547],[0.30767666],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
117,[0.32053471],[0.32092547],[0.29598236],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
118,[0.32049438],[0.32092547],[0.29851452],"[233, 249, 227, 225, 305, 325, 332, 326, 347, 213]"
