Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.18418303],[0.21734939],[0.14126172],"[248, 288, 354, 482, 233, 236, 333, 398, 374, 216, 56]"
2,[0.2285534],[0.27344484],[0.18879918],"[248, 387, 322, 227, 233, 236, 333, 398, 48, 301, 405]"
3,[0.27321851],[0.29683784],[0.23095314],"[248, 226, 354, 227, 233, 236, 274, 309, 240, 301, 405]"
4,[0.29284268],[0.30030413],[0.26540849],"[248, 226, 354, 227, 233, 236, 333, 309, 240, 301, 405]"
5,[0.29917648],[0.31126138],[0.28224553],"[227, 391, 233, 248, 333, 354, 236, 226, 240, 398, 405]"
6,[0.30266199],[0.31389817],[0.27843465],"[227, 391, 233, 248, 333, 354, 236, 226, 240, 301, 405]"
7,[0.30396204],[0.31389817],[0.],"[227, 391, 233, 248, 333, 354, 236, 226, 240, 301, 405]"
8,[0.30605501],[0.31852628],[0.],"[227, 391, 233, 226, 248, 354, 236, 333, 301, 240, 405]"
9,[0.30893296],[0.31969277],[0.],"[227, 391, 233, 226, 248, 354, 236, 333, 240, 301, 398]"
10,[0.31241968],[0.32303436],[0.29969961],"[248, 233, 391, 226, 227, 301, 354, 333, 240, 236, 398]"
11,[0.31338517],[0.32303436],[0.],"[248, 233, 391, 226, 227, 301, 354, 333, 240, 236, 398]"
12,[0.31762347],[0.32328317],[0.28350849],"[248, 233, 391, 226, 227, 240, 354, 236, 301, 333, 398]"
13,[0.31727405],[0.32405539],[0.],"[248, 233, 391, 226, 227, 301, 240, 333, 354, 236, 398]"
14,[0.32010881],[0.32405539],[0.2988161],"[248, 233, 391, 226, 227, 301, 240, 333, 354, 236, 398]"
15,[0.32088325],[0.32405539],[0.29775463],"[248, 233, 391, 226, 227, 301, 240, 333, 354, 236, 398]"
16,[0.32069743],[0.32514854],[0.],"[248, 233, 226, 227, 391, 301, 240, 354, 333, 236, 398]"
17,[0.32069295],[0.32534874],[0.],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
18,[0.32294546],[0.32534874],[0.29539587],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
19,[0.32371906],[0.32534874],[0.30050652],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
20,[0.32402057],[0.32534874],[0.30034635],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
21,[0.32423306],[0.32534874],[0.30954435],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
22,[0.32422085],[0.32534874],[0.30688335],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
23,[0.32440242],[0.32534874],[0.31439258],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
24,[0.32418476],[0.32534874],[0.29994364],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
25,[0.32414279],[0.32534874],[0.29994364],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
26,[0.32414272],[0.32534874],[0.30148821],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
27,[0.32419209],[0.32534874],[0.29652382],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
28,[0.32403971],[0.32534874],[0.29937517],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
29,[0.32413683],[0.32534874],[0.29380646],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
30,[0.3240833],[0.32534874],[0.29023085],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
31,[0.32431604],[0.32534874],[0.28844061],"[248, 233, 226, 227, 391, 240, 301, 354, 333, 236, 398]"
32,[0.32308017],[0.32547615],[0.],"[233, 227, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
33,[0.32375974],[0.3255084],[0.27903685],"[227, 233, 248, 391, 226, 240, 301, 354, 236, 333, 398]"
34,[0.32329583],[0.32568429],[0.],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
35,[0.32476044],[0.32568429],[0.30995334],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
36,[0.32487564],[0.32568429],[0.30668426],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
37,[0.32496551],[0.32568429],[0.30213228],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
38,[0.32494677],[0.32568429],[0.3098458],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
39,[0.32491635],[0.32568429],[0.3098458],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
40,[0.32475234],[0.32568429],[0.29953365],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
41,[0.32503408],[0.32568429],[0.30623647],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
42,[0.32485149],[0.32568429],[0.28566172],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
43,[0.32483916],[0.32568429],[0.29681249],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
44,[0.32493027],[0.32568429],[0.28005262],"[227, 233, 248, 391, 226, 240, 301, 354, 333, 236, 398]"
