IaC file,Iteration,best_fitness,Best_individual
puppet-tripleo/manifests/profile/pacemaker/manila/share_bundle.pp_(IaC)_,23,0.11142928104223543,"[96, 1, 69, 327, 84, 213, 310, 216, 317, 255]"
