Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.18922771],[0.20201516],[0.15995815],"[67, 36, 74, 78, 81, 48, 49, 56, 57, 31]"
2,[0.20332418],[0.2091845],[0.19321237],"[66, 67, 69, 72, 81, 48, 49, 56, 57, 61]"
3,[0.20814379],[0.21080344],[0.20193548],"[67, 72, 39, 78, 81, 48, 49, 56, 57, 31]"
4,[0.20990609],[0.21154079],[0.20713787],"[67, 72, 39, 78, 81, 48, 49, 79, 57, 61]"
5,[0.21082475],[0.21242023],[0.20822395],"[67, 48, 72, 81, 78, 39, 49, 56, 57, 61]"
6,[0.2107548],[0.21261859],[0.],"[67, 48, 72, 81, 78, 39, 49, 79, 57, 61]"
7,[0.21160494],[0.21261859],[0.20572537],"[67, 48, 72, 81, 78, 39, 49, 79, 57, 61]"
8,[0.2119305],[0.21261859],[0.20837746],"[67, 48, 72, 81, 78, 39, 49, 79, 57, 61]"
9,[0.21211822],[0.21271748],[0.20896985],"[67, 48, 81, 72, 39, 78, 49, 79, 57, 61]"
10,[0.21226156],[0.21272165],[0.21019016],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
11,[0.21240015],[0.21272165],[0.20850392],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
12,[0.21242504],[0.21272165],[0.20634408],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
13,[0.21245167],[0.21272165],[0.20792489],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
14,[0.21245899],[0.21272165],[0.20840884],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
15,[0.2124867],[0.21272165],[0.20918323],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
16,[0.21252585],[0.21272165],[0.21040259],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
17,[0.21254043],[0.21272165],[0.20634321],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
18,[0.21251826],[0.21272165],[0.20754638],"[67, 48, 72, 81, 39, 78, 49, 79, 57, 61]"
19,[0.21252101],[0.21273817],[0.20827186],"[67, 48, 81, 72, 49, 39, 78, 79, 57, 61]"
20,[0.21250587],[0.21274234],[0.20914161],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
21,[0.21252516],[0.21274234],[0.20876018],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
22,[0.21254003],[0.21274234],[0.20994971],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
23,[0.21249818],[0.21274234],[0.20718802],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
24,[0.21250985],[0.21274234],[0.20873552],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
25,[0.21256361],[0.21274234],[0.20991722],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
26,[0.21252483],[0.21274234],[0.20927549],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
27,[0.21251444],[0.21274234],[0.20935086],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
28,[0.21254334],[0.21274234],[0.21029395],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
29,[0.21254534],[0.21274234],[0.20566906],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
30,[0.2125705],[0.21274234],[0.20899485],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
31,[0.21254233],[0.21274234],[0.20824514],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
32,[0.21257767],[0.21274234],[0.20935453],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
33,[0.21256579],[0.21274234],[0.20835938],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
34,[0.21254625],[0.21274234],[0.20333036],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
35,[0.21253652],[0.21274234],[0.20667091],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
36,[0.21258367],[0.21274234],[0.20818284],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
37,[0.21255469],[0.21274234],[0.20804254],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
38,[0.21255313],[0.21274234],[0.20804254],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
39,[0.21260144],[0.21274234],[0.21007115],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
40,[0.21258483],[0.21274234],[0.20728877],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
41,[0.21259428],[0.21274234],[0.20728877],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
42,[0.21259657],[0.21274234],[0.21012874],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
43,[0.21256838],[0.21274234],[0.20854542],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
44,[0.21253294],[0.21274234],[0.20732502],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
45,[0.21247843],[0.21274234],[0.20716469],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
46,[0.21251766],[0.21274234],[0.21032385],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
47,[0.21255874],[0.21274234],[0.20982406],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
48,[0.21250174],[0.21274234],[0.20749619],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
49,[0.21255008],[0.21274234],[0.20910813],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
50,[0.21258928],[0.21274234],[0.20732675],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
51,[0.21251255],[0.21274234],[0.2070338],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
52,[0.21256534],[0.21274234],[0.20600205],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
53,[0.21207209],[0.21274234],[0.],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
54,[0.21253635],[0.21274234],[0.20922087],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
55,[0.21256502],[0.21274234],[0.20801031],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
56,[0.21255752],[0.21274234],[0.20800368],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
57,[0.21253951],[0.21274234],[0.20954599],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
58,[0.21256976],[0.21274234],[0.20979001],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
59,[0.21256097],[0.21274234],[0.20805371],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
60,[0.2125455],[0.21274234],[0.20805371],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
61,[0.21256474],[0.21274234],[0.20762645],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
62,[0.21258113],[0.21274234],[0.20854109],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
63,[0.2125961],[0.21274234],[0.20854109],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
64,[0.21260473],[0.21274234],[0.2080821],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
65,[0.21255223],[0.21274234],[0.20856411],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
66,[0.21254422],[0.21274234],[0.20725829],"[67, 48, 72, 81, 49, 39, 78, 79, 57, 61]"
67,[0.21258329],[0.21278352],[0.20805373],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
68,[0.21262694],[0.21278352],[0.20910538],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
69,[0.21266287],[0.21278352],[0.21064781],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
70,[0.21263011],[0.21278352],[0.20476274],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
71,[0.21264624],[0.21278352],[0.20615876],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
72,[0.21262331],[0.21278352],[0.20790274],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
73,[0.21264754],[0.21278352],[0.21020925],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
74,[0.21266691],[0.21278352],[0.20912418],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
75,[0.21261808],[0.21278352],[0.20887654],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
76,[0.21261964],[0.21278352],[0.20969845],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
77,[0.2126439],[0.21278352],[0.21019104],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
78,[0.2126456],[0.21278352],[0.20961886],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
79,[0.21267163],[0.21278352],[0.21007504],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
80,[0.2126633],[0.21278352],[0.21007504],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
81,[0.21267596],[0.21278352],[0.21137629],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
82,[0.21266695],[0.21278352],[0.21075369],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
83,[0.21267158],[0.21278352],[0.21003804],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
84,[0.21267213],[0.21278352],[0.20977392],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
85,[0.21262637],[0.21278352],[0.2085382],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
86,[0.21262609],[0.21278352],[0.20682333],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
87,[0.21265894],[0.21278352],[0.2101808],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
88,[0.21267073],[0.21278352],[0.21037115],"[67, 48, 72, 81, 39, 49, 78, 79, 57, 61]"
