IaC file,Iteration,best_fitness,Best_individual
control-repo/site-modules/profile/manifests/puppet/seteam_master.pp_(IaC)_,13,0.25183702896232213,"[121, 152, 66, 11, 117, 156, 65, 158, 116, 17, 153, 68, 14, 120, 162, 161, 155]"
