Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17200809],[0.18434171],[0.14515338],"[58, 69, 72, 74, 42, 80, 77, 47, 56, 30]"
2,[0.1851205],[0.18915991],[0.17338854],"[58, 69, 72, 74, 76, 46, 48, 81, 80, 51]"
3,[0.18922869],[0.19040057],[0.18563554],"[58, 77, 72, 54, 51, 69, 48, 46, 74, 76]"
4,[0.18769096],[0.19088388],[0.],"[58, 77, 72, 54, 51, 45, 48, 80, 74, 76]"
5,[0.18932534],[0.19122916],[0.],"[72, 80, 45, 54, 74, 58, 77, 81, 42, 51]"
6,[0.19088436],[0.19150944],[0.18911474],"[58, 45, 72, 54, 81, 77, 80, 48, 51, 76]"
7,[0.18924344],[0.19163006],[0.],"[77, 45, 72, 54, 81, 48, 80, 51, 58, 76]"
8,[0.18785587],[0.19166846],[0.],"[77, 45, 72, 54, 81, 48, 80, 51, 58, 42]"
9,[0.1871964],[0.19182342],[0.],"[72, 45, 77, 54, 81, 48, 80, 51, 58, 76]"
10,[0.19073852],[0.19187135],[0.],"[72, 45, 77, 54, 81, 51, 48, 80, 58, 76]"
11,[0.19123756],[0.19190975],[0.],"[72, 45, 77, 54, 81, 51, 48, 80, 58, 42]"
12,[0.19173883],[0.19190975],[0.19128628],"[72, 45, 77, 54, 81, 51, 48, 80, 58, 42]"
13,[0.19180843],[0.19190975],[0.191416],"[72, 45, 77, 54, 81, 51, 48, 80, 58, 42]"
14,[0.19183274],[0.19190975],[0.1913037],"[72, 45, 77, 54, 81, 51, 48, 80, 58, 42]"
15,[0.19184334],[0.19190975],[0.19150944],"[72, 45, 77, 54, 81, 51, 48, 80, 58, 42]"
16,[0.19185155],[0.19192228],[0.19130232],"[72, 45, 77, 54, 81, 51, 80, 58, 69, 42]"
17,[0.1918657],[0.19194665],[0.19160999],"[72, 81, 77, 54, 45, 51, 80, 69, 58, 42]"
18,[0.19188637],[0.19197505],[0.19138336],"[72, 81, 77, 54, 45, 51, 80, 58, 69, 42]"
19,[0.19189439],[0.19197505],[0.19168001],"[72, 81, 77, 54, 45, 51, 80, 58, 69, 42]"
20,[0.19190464],[0.19197505],[0.19150619],"[72, 81, 77, 54, 45, 51, 80, 58, 69, 42]"
21,[0.19190732],[0.19197505],[0.19098271],"[72, 81, 77, 54, 45, 51, 80, 58, 69, 42]"
22,[0.19191903],[0.19199955],[0.19118348],"[72, 81, 77, 45, 54, 51, 58, 80, 69, 42]"
23,[0.19193236],[0.19199955],[0.19092993],"[72, 81, 77, 45, 54, 51, 58, 80, 69, 42]"
24,[0.19193935],[0.19199955],[0.19155656],"[72, 81, 77, 45, 54, 51, 58, 80, 69, 42]"
25,[0.19195617],[0.19202921],[0.19148199],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
26,[0.19195658],[0.19202921],[0.19122231],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
27,[0.19196529],[0.19202921],[0.19146227],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
28,[0.19196406],[0.19202921],[0.1915991],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
29,[0.19196466],[0.19202921],[0.19121425],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
30,[0.19196772],[0.19202921],[0.1912267],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
31,[0.1919708],[0.19202921],[0.19120576],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
32,[0.19197431],[0.19202921],[0.19150159],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
33,[0.19196124],[0.19202921],[0.19090423],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
34,[0.19197215],[0.19202921],[0.19153972],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
35,[0.19197686],[0.19202921],[0.19124967],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
36,[0.19197452],[0.19202921],[0.19124967],"[72, 81, 45, 77, 54, 51, 58, 80, 69, 42]"
