IaC file,Iteration,best_fitness,Best_individual
puppet-tripleo/manifests/profile/base/designate/central.pp_(IaC)_,6,0.17926929792912336,"[228, 324, 322, 247, 323, 327, 245, 319, 320, 53, 130, 321, 298, 568, 478, 526]"
