Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.19358249],[0.20714601],[0.1711779],"[66, 40, 42, 78, 79, 80, 49, 46, 15, 54]"
2,[0.20795448],[0.21548553],[0.18343506],"[66, 69, 42, 78, 79, 80, 49, 50, 51, 53]"
3,[0.21429545],[0.21633167],[0.20985785],"[66, 69, 42, 78, 79, 46, 49, 50, 51, 54]"
4,[0.21549489],[0.21821387],[0.],"[66, 49, 42, 78, 79, 54, 46, 69, 80, 51]"
5,[0.21027553],[0.21852294],[0.],"[54, 49, 66, 42, 78, 79, 69, 50, 51, 46]"
6,[0.21186906],[0.21857007],[0.],"[54, 49, 66, 42, 78, 79, 69, 50, 80, 46]"
7,[0.21630159],[0.21861718],[0.],"[54, 49, 78, 66, 79, 42, 80, 50, 69, 46]"
8,[0.21676778],[0.21875212],[0.],"[54, 49, 78, 66, 79, 42, 69, 50, 80, 46]"
9,[0.2184079],[0.21875212],[0.21597625],"[54, 49, 78, 66, 79, 42, 69, 50, 80, 46]"
10,[0.21862451],[0.21876218],[0.21736809],"[78, 49, 54, 66, 79, 42, 69, 50, 80, 46]"
11,[0.21865961],[0.21877472],[0.21578419],"[66, 49, 78, 54, 79, 42, 69, 50, 80, 46]"
12,[0.21867485],[0.21877472],[0.21684173],"[66, 49, 78, 54, 79, 42, 69, 50, 80, 46]"
13,[0.21869515],[0.21877472],[0.21736809],"[66, 49, 78, 54, 79, 42, 69, 50, 80, 46]"
14,[0.21871908],[0.21878976],[0.21736809],"[49, 66, 78, 79, 54, 42, 69, 50, 46, 80]"
15,[0.21869666],[0.21882341],[0.21481736],"[49, 66, 78, 54, 79, 42, 69, 50, 46, 80]"
16,[0.21874341],[0.21882341],[0.21755962],"[49, 66, 78, 54, 79, 42, 69, 50, 46, 80]"
17,[0.21875773],[0.21882341],[0.21753987],"[49, 66, 78, 54, 79, 42, 69, 50, 46, 80]"
18,[0.21874706],[0.21882341],[0.21686926],"[49, 66, 78, 54, 79, 42, 69, 50, 46, 80]"
19,[0.21874321],[0.21882341],[0.21598994],"[49, 66, 78, 54, 79, 42, 69, 50, 46, 80]"
20,[0.21874561],[0.21882341],[0.21541581],"[49, 66, 78, 54, 79, 42, 69, 50, 46, 80]"
21,[0.21874019],[0.21882622],[0.21541581],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
22,[0.21875047],[0.21882622],[0.21719491],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
23,[0.21877531],[0.21882622],[0.21796344],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
24,[0.21876932],[0.21882622],[0.21710072],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
25,[0.21877833],[0.21882622],[0.21710072],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
26,[0.2187579],[0.21882622],[0.21689847],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
27,[0.21876799],[0.21882622],[0.21727627],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
28,[0.2187633],[0.21882622],[0.21698881],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
29,[0.2187655],[0.21882622],[0.21750675],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
30,[0.21877621],[0.21882622],[0.21762527],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
31,[0.21878173],[0.21882622],[0.21759749],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
32,[0.21877776],[0.21882622],[0.21664089],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
33,[0.21878463],[0.21882622],[0.21706368],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
34,[0.2187768],[0.21882622],[0.21704237],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
35,[0.21879016],[0.21882622],[0.21762718],"[49, 66, 78, 54, 79, 42, 50, 69, 46, 80]"
