Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17746672],[0.19557913],[0.14824621],"[70, 73, 74, 40, 43, 78, 79, 80, 16, 54, 62]"
2,[0.1944717],[0.20447473],[0.17679466],"[70, 73, 74, 40, 43, 78, 79, 80, 55, 54, 62]"
3,[0.20543513],[0.21446867],[0.1930692],"[64, 73, 74, 45, 78, 40, 46, 55, 79, 61]"
4,[0.21295824],[0.21741866],[0.20211347],"[64, 73, 78, 74, 55, 79, 46, 45, 40, 61]"
5,[0.21339797],[0.21897943],[0.],"[55, 79, 73, 64, 78, 80, 46, 49, 74, 61]"
6,[0.21250511],[0.21979406],[0.],"[46, 73, 78, 74, 55, 79, 64, 49, 57, 61]"
7,[0.21667249],[0.22006277],[0.],"[46, 73, 78, 74, 55, 79, 64, 49, 57, 54]"
8,[0.21737473],[0.22032121],[0.],"[55, 73, 79, 46, 64, 80, 74, 49, 57, 54]"
9,[0.21643329],[0.22075115],[0.],"[74, 55, 73, 64, 46, 80, 79, 49, 57, 54]"
10,[0.21708348],[0.22086616],[0.],"[74, 55, 73, 46, 64, 80, 79, 49, 57, 54]"
11,[0.21959665],[0.22086616],[0.],"[74, 55, 73, 46, 64, 80, 79, 49, 57, 54]"
12,[0.21935738],[0.22086616],[0.],"[74, 55, 73, 46, 64, 80, 79, 49, 57, 54]"
13,[0.21992061],[0.22086616],[0.],"[74, 55, 73, 46, 64, 80, 79, 49, 57, 54]"
14,[0.22039299],[0.22086616],[0.21167307],"[74, 55, 73, 46, 64, 80, 79, 49, 57, 54]"
15,[0.21877317],[0.22094862],[0.],"[74, 55, 73, 46, 64, 79, 49, 80, 57, 54]"
16,[0.22015129],[0.22094862],[0.],"[74, 55, 73, 46, 64, 79, 49, 80, 57, 54]"
17,[0.22014298],[0.22094862],[0.],"[74, 55, 73, 46, 64, 79, 49, 80, 57, 54]"
18,[0.22062523],[0.22094862],[0.21357626],"[74, 55, 73, 46, 64, 79, 49, 80, 57, 54]"
19,[0.22026756],[0.22094862],[0.],"[74, 55, 73, 46, 64, 79, 49, 80, 57, 54]"
20,[0.22073497],[0.22096223],[0.21095017],"[74, 73, 55, 46, 64, 79, 49, 80, 57, 54]"
21,[0.22073651],[0.22096223],[0.21316506],"[74, 73, 55, 46, 64, 79, 49, 80, 57, 54]"
22,[0.22081288],[0.22098715],[0.21720699],"[74, 73, 55, 46, 79, 64, 49, 80, 57, 54]"
23,[0.22086837],[0.22098715],[0.21970971],"[74, 73, 55, 46, 79, 64, 49, 80, 57, 54]"
