Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.10584909],[0.12610452],[0.08848332],"[322, 226, 202, 335, 203, 397, 309, 599, 345, 93]"
2,[0.12562118],[0.13504114],[0.11176607],"[248, 203, 326, 234, 209, 243, 403, 402, 481, 362, 449, 624, 324]"
3,[0.13702308],[0.14470635],[0.12679032],"[322, 203, 326, 234, 209, 243, 403, 402, 345, 93]"
4,[0.14616739],[0.15173474],[0.13915574],"[322, 387, 202, 234, 209, 243, 403, 402, 345, 93]"
5,[0.15363147],[0.16019497],[0.14568402],"[402, 387, 243, 202, 322, 253, 403, 209, 346, 234]"
6,[0.15386755],[0.16542395],[0.],"[387, 402, 202, 253, 243, 204, 237, 403, 234, 209]"
7,[0.15819191],[0.16542395],[0.],"[387, 402, 202, 253, 243, 204, 237, 403, 234, 209]"
8,[0.16326038],[0.16733833],[0.15289147],"[387, 402, 202, 204, 243, 253, 237, 403, 209, 234]"
9,[0.16532783],[0.1683336],[0.15844834],"[402, 387, 243, 204, 202, 237, 403, 209, 253, 234]"
10,[0.16592051],[0.16837988],[0.],"[402, 387, 243, 204, 202, 237, 403, 209, 234, 362]"
11,[0.16730181],[0.16851687],[0.15223003],"[402, 387, 209, 204, 202, 253, 403, 243, 237, 234]"
12,[0.16769688],[0.16853813],[0.15258516],"[387, 402, 209, 204, 202, 253, 403, 243, 237, 234]"
13,[0.16736647],[0.16898161],[0.],"[387, 402, 243, 204, 202, 403, 209, 237, 234, 253]"
14,[0.16735689],[0.16898161],[0.],"[387, 402, 243, 204, 202, 403, 209, 237, 234, 253]"
15,[0.1682697],[0.16898272],[0.1590358],"[387, 402, 209, 204, 202, 237, 403, 243, 234, 253]"
16,[0.16842794],[0.16898272],[0.16060891],"[387, 402, 209, 204, 202, 237, 403, 243, 234, 253]"
17,[0.16838142],[0.16898272],[0.15770789],"[387, 402, 209, 204, 202, 237, 403, 243, 234, 253]"
18,[0.16844179],[0.16898272],[0.15586082],"[387, 402, 209, 204, 202, 237, 403, 243, 234, 253]"
19,[0.16857437],[0.16933683],[0.15607051],"[387, 402, 243, 204, 403, 209, 202, 237, 234, 253]"
20,[0.16826785],[0.16933683],[0.],"[387, 402, 243, 204, 403, 209, 202, 237, 234, 253]"
21,[0.16823767],[0.16933683],[0.],"[387, 402, 243, 204, 403, 209, 202, 237, 234, 253]"
22,[0.16863245],[0.16933683],[0.16173197],"[387, 402, 243, 204, 403, 209, 202, 237, 234, 253]"
23,[0.16861212],[0.16933683],[0.15880645],"[387, 402, 243, 204, 403, 209, 202, 237, 234, 253]"
24,[0.16828984],[0.1694411],[0.],"[387, 402, 243, 204, 209, 403, 202, 237, 234, 253]"
25,[0.168744],[0.1694411],[0.15912055],"[387, 402, 243, 204, 209, 403, 202, 237, 234, 253]"
26,[0.16901056],[0.1694411],[0.16424257],"[387, 402, 243, 204, 209, 403, 202, 237, 234, 253]"
27,[0.16913739],[0.1694411],[0.16795442],"[387, 402, 243, 204, 209, 403, 202, 237, 234, 253]"
28,[0.16920939],[0.1694411],[0.16795442],"[387, 402, 243, 204, 209, 403, 202, 237, 234, 253]"
29,[0.16925683],[0.16947638],[0.16535371],"[387, 204, 402, 243, 209, 237, 403, 202, 234, 253]"
30,[0.16833456],[0.16979329],[0.],"[387, 402, 204, 243, 209, 237, 403, 234, 202, 253]"
31,[0.16766536],[0.17000824],[0.],"[387, 402, 204, 243, 209, 403, 202, 237, 234, 253]"
32,[0.16932599],[0.17010092],[0.],"[387, 402, 204, 209, 243, 403, 202, 237, 234, 253]"
33,[0.16984642],[0.17010092],[0.16596711],"[387, 402, 204, 209, 243, 403, 202, 237, 234, 253]"
34,[0.16991506],[0.17010092],[0.16614554],"[387, 402, 204, 209, 243, 403, 202, 237, 234, 253]"
35,[0.16996634],[0.17017202],[0.16940634],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
36,[0.16998043],[0.17017202],[0.16599317],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
37,[0.16996182],[0.17017202],[0.16159384],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
38,[0.16995253],[0.17017202],[0.16350509],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
39,[0.16994062],[0.17017202],[0.16400628],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
40,[0.16995409],[0.17017202],[0.16593099],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
41,[0.16997052],[0.17017202],[0.16600992],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
42,[0.16994949],[0.17017202],[0.16600992],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
43,[0.16987116],[0.17017202],[0.16082582],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
44,[0.1698803],[0.17017202],[0.16061926],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
45,[0.16989861],[0.17017202],[0.1662807],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
46,[0.16992903],[0.17017202],[0.16279728],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
47,[0.16992494],[0.17017202],[0.16041097],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
48,[0.16998848],[0.17017202],[0.16060441],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
49,[0.17001782],[0.17017202],[0.16665689],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
50,[0.17001255],[0.17017202],[0.16006483],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
51,[0.16996832],[0.17017202],[0.16508604],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
52,[0.16981581],[0.17017202],[0.16425705],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
53,[0.169938],[0.17017202],[0.16457692],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
54,[0.16995161],[0.17017202],[0.16175406],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
55,[0.16988272],[0.17017202],[0.16345351],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
56,[0.16990758],[0.17017202],[0.16311125],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
57,[0.16998379],[0.17017202],[0.16588897],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
58,[0.16996164],[0.17017202],[0.16306088],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
59,[0.16999102],[0.17017202],[0.16679419],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
60,[0.16999498],[0.17017202],[0.16724363],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
61,[0.16999583],[0.17017202],[0.16621187],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
62,[0.16995464],[0.17017202],[0.16336566],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
63,[0.16995973],[0.17017202],[0.16223476],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
64,[0.16992079],[0.17017202],[0.16286047],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
65,[0.16996316],[0.17017202],[0.16360264],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
66,[0.16993688],[0.17017202],[0.16153353],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
67,[0.16999072],[0.17017202],[0.16661823],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
68,[0.17000129],[0.17017202],[0.16556939],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
69,[0.17001114],[0.17017202],[0.16607249],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
70,[0.1699409],[0.17017202],[0.1631927],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
71,[0.16993423],[0.17017202],[0.1644558],"[387, 402, 204, 209, 243, 403, 202, 234, 237, 253]"
