IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/haproxy/stats.pp_(IaC)_,0.14285714285714285,1.0,0.25,1.0,0.5
puppet-tripleo/manifests/haproxy.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
