Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.18527979],[0.2275351],[0.1499852],"[322, 261, 392, 298, 268, 141, 238, 369, 276, 252, 341]"
2,[0.22023605],[0.24750323],[0.19153286],"[235, 327, 233, 234, 267, 395, 238, 369, 276, 252, 341, 311]"
3,[0.24151888],[0.25660491],[0.2123296],"[332, 227, 392, 298, 338, 391, 238, 369, 276, 252, 341]"
4,[0.25405727],[0.26299241],[0.24193573],"[332, 227, 233, 298, 338, 391, 238, 369, 276, 252, 341]"
5,[0.25932402],[0.26577404],[0.],"[332, 227, 233, 298, 338, 391, 238, 369, 327, 252, 341]"
6,[0.26364009],[0.27153775],[0.25189922],"[298, 252, 233, 369, 338, 391, 332, 234, 327, 238, 341]"
7,[0.26367606],[0.27422318],[0.],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 238, 341]"
8,[0.26943737],[0.27524631],[0.],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
9,[0.27197122],[0.27524631],[0.25889198],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
10,[0.27299173],[0.27524631],[0.25687141],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
11,[0.27284756],[0.27524631],[0.],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
12,[0.27372076],[0.27524631],[0.26812078],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
13,[0.27229045],[0.27524631],[0.],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
14,[0.27405338],[0.27524631],[0.261262],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
15,[0.27446232],[0.27524631],[0.24715405],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
16,[0.27459361],[0.27524631],[0.27101958],"[298, 252, 233, 369, 227, 391, 332, 234, 327, 338, 341]"
17,[0.27404253],[0.2757987],[0.],"[298, 252, 233, 327, 227, 234, 332, 369, 391, 338, 341]"
18,[0.27359588],[0.2757987],[0.],"[298, 252, 233, 327, 227, 234, 332, 369, 391, 338, 341]"
19,[0.27403742],[0.2757987],[0.],"[298, 252, 233, 327, 227, 234, 332, 369, 391, 338, 341]"
20,[0.27440105],[0.27589593],[0.26447801],"[298, 252, 233, 227, 327, 234, 332, 369, 391, 338, 341]"
21,[0.27453603],[0.27589593],[0.26505419],"[298, 252, 233, 227, 327, 234, 332, 369, 391, 338, 341]"
22,[0.27485849],[0.27609693],[0.25874807],"[298, 252, 233, 227, 234, 327, 369, 332, 391, 338, 341]"
23,[0.26768371],[0.27618214],[0.],"[298, 252, 233, 332, 234, 227, 369, 327, 338, 391, 341]"
24,[0.27524587],[0.27625857],[0.2597639],"[298, 252, 233, 332, 234, 227, 369, 327, 391, 338, 341]"
25,[0.27498473],[0.27625857],[0.],"[298, 252, 233, 332, 234, 227, 369, 327, 391, 338, 341]"
26,[0.27560157],[0.27625857],[0.2557944],"[298, 252, 233, 332, 234, 227, 369, 327, 391, 338, 341]"
27,[0.27573684],[0.27625857],[0.26723597],"[298, 252, 233, 332, 234, 227, 369, 327, 391, 338, 341]"
28,[0.27573748],[0.27634998],[0.25666172],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
29,[0.27591183],[0.27634998],[0.26470392],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
30,[0.27596526],[0.27634998],[0.26812463],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
31,[0.27597572],[0.27634998],[0.26865185],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
32,[0.27608163],[0.27634998],[0.2749388],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
33,[0.27608414],[0.27634998],[0.27225329],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
34,[0.2761013],[0.27634998],[0.27360983],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
35,[0.27605335],[0.27634998],[0.26942758],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
36,[0.27606709],[0.27634998],[0.27010116],"[298, 252, 233, 234, 332, 227, 369, 327, 391, 338, 341]"
