IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-icinga2/manifests/feature/perfdata.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/checkcommand.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/init.pp_(IaC)_,0.6,0.06976744186046512,0.125,1.0,1.0
puppet-icinga2/manifests/object/notification.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/statusdata.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/notificationcommand.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/icingadb.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/checker.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/zone.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/user.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/pki/ca.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/host.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/icingaapplication.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/scheduleddowntime.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/endpoint.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/config/fragment.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/gelf.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/globals.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/influxdb.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/dependency.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/eventcommand.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/usergroup.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/timeperiod.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/graphite.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/elasticsearch.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/debuglog.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/notification.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/checkresultreader.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/mainlog.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/service.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/livestatus.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/hostgroup.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/opentsdb.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/syslog.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/compatlog.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/command.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/object/servicegroup.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/windowseventlog.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/influxdb2.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/object/apiuser.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
puppet-icinga2/manifests/feature/idopgsql.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/idomysql.pp_(IaC)_,0.8,0.09302325581395349,0.16666666666666666,1.0,1.0
puppet-icinga2/manifests/feature/api.pp_(IaC)_,1.0,0.11627906976744186,0.20833333333333334,1.0,1.0
