IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-icinga2/examples/ticket_id.pp_(IaC)_,0.3333333333333333,0.027777777777777776,0.05128205128205128,1.0,0.3333333333333333
puppet-icinga2/examples/example2/hieradata/nodes/agent.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example2/hieradata/nodes/master.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example2/hieradata/nodes/satellite.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example3/hieradata/common.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example3/hieradata/nodes/icingamaster.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example3/hieradata/nodes/webserver.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example4/hiera.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example4/hieradata/Linux.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example4/hieradata/example.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example4/hieradata/example.org.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example4/hieradata/nodes/slave.example.org.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example4/profile/files/icinga2/templates.conf_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/init_package_idopgsql.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example_config.pp_(IaC)_,0.3333333333333333,0.027777777777777776,0.05128205128205128,1.0,0.5
puppet-icinga2/manifests/globals.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example_service_mysql.pp_(IaC)_,0.3333333333333333,0.027777777777777776,0.05128205128205128,1.0,1.0
puppet-icinga2/examples/init_icingadb.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
