Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.21475597],[0.2594552],[0.15132602],"[226, 225, 227, 329, 398, 623, 144, 310, 250, 126]"
2,[0.2715462],[0.32008834],[0.22680852],"[226, 225, 227, 325, 235, 330, 144, 310, 250, 126]"
3,[0.31549804],[0.33979027],[0.27259179],"[226, 225, 227, 325, 235, 330, 305, 310, 250, 126]"
4,[0.33283039],[0.34303412],[0.31220153],"[226, 225, 227, 325, 235, 330, 305, 310, 250, 255]"
5,[0.33972417],[0.34613534],[0.31947425],"[226, 225, 227, 325, 235, 330, 305, 310, 334, 255]"
6,[0.34286717],[0.35190484],[0.31306376],"[235, 225, 227, 334, 330, 226, 305, 255, 325, 396]"
7,[0.33681714],[0.35190484],[0.],"[235, 225, 227, 334, 330, 226, 305, 255, 325, 396]"
8,[0.34502152],[0.35206485],[0.],"[235, 225, 227, 334, 330, 226, 305, 255, 325, 250]"
9,[0.34994367],[0.35396768],[0.33514516],"[235, 227, 225, 334, 305, 226, 330, 310, 325, 250]"
10,[0.35211741],[0.35466353],[0.34344865],"[235, 227, 225, 334, 305, 226, 330, 310, 325, 255]"
11,[0.35292201],[0.35466353],[0.34691476],"[235, 227, 225, 334, 305, 226, 330, 310, 325, 255]"
12,[0.35306405],[0.35466353],[0.34553188],"[235, 227, 225, 334, 305, 226, 330, 310, 325, 255]"
13,[0.35318252],[0.35466353],[0.3469546],"[235, 227, 225, 334, 305, 226, 330, 310, 325, 255]"
14,[0.35317262],[0.35466353],[0.34129963],"[235, 227, 225, 334, 305, 226, 330, 310, 325, 255]"
15,[0.35358986],[0.35604666],[0.34385156],"[227, 235, 225, 334, 226, 305, 330, 310, 325, 255]"
16,[0.35409638],[0.35604666],[0.33082291],"[227, 235, 225, 334, 226, 305, 330, 310, 325, 255]"
17,[0.35475971],[0.35647274],[0.35154185],"[227, 235, 225, 334, 305, 226, 325, 310, 330, 255]"
18,[0.35513389],[0.35708572],[0.34448187],"[227, 235, 225, 334, 226, 305, 325, 310, 330, 255]"
19,[0.35560923],[0.35732772],[0.33480421],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
20,[0.35576421],[0.35732772],[0.33070164],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
21,[0.35586617],[0.35732772],[0.33241703],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
22,[0.35622306],[0.35732772],[0.33384532],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
23,[0.35629973],[0.35732772],[0.33688202],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
24,[0.35625032],[0.35732772],[0.33300695],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
25,[0.35624293],[0.35732772],[0.33489062],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
26,[0.35624187],[0.35732772],[0.32529453],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
27,[0.35621112],[0.35732772],[0.32529453],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
28,[0.35633779],[0.35732772],[0.34401724],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
29,[0.3563764],[0.35732772],[0.34481191],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
30,[0.35618633],[0.35732772],[0.3310346],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
31,[0.35631324],[0.35732772],[0.33238144],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
32,[0.3563328],[0.35732772],[0.33835202],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
33,[0.35649639],[0.35732772],[0.34257224],"[227, 235, 225, 334, 226, 305, 325, 255, 330, 310]"
34,[0.35632951],[0.35735047],[0.33710935],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
35,[0.35640107],[0.35735047],[0.3365717],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
36,[0.35657313],[0.35735047],[0.34350272],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
37,[0.35640562],[0.35735047],[0.32478173],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
38,[0.35666528],[0.35735047],[0.33990866],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
39,[0.35654274],[0.35735047],[0.33216213],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
40,[0.35678177],[0.35735047],[0.3472155],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
41,[0.35660599],[0.35735047],[0.33545255],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
42,[0.35667574],[0.35735047],[0.33996313],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
43,[0.35656288],[0.35735047],[0.33920243],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
44,[0.35659347],[0.35735047],[0.33791965],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
45,[0.35665793],[0.35735047],[0.3417995],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
46,[0.35680638],[0.35735047],[0.34276152],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
47,[0.35678862],[0.35735047],[0.3400053],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
48,[0.35678854],[0.35735047],[0.34781311],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
49,[0.35669312],[0.35735047],[0.33709494],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
50,[0.35657434],[0.35735047],[0.32260513],"[227, 235, 225, 334, 226, 305, 325, 255, 310, 330]"
51,[0.35678402],[0.35744253],[0.3246125],"[227, 235, 225, 226, 334, 305, 325, 330, 255, 310]"
52,[0.35678281],[0.35760903],[0.33866042],"[227, 235, 225, 226, 334, 305, 325, 255, 310, 330]"
53,[0.35714544],[0.35760903],[0.34364601],"[227, 235, 225, 226, 334, 305, 325, 255, 310, 330]"
54,[0.35697124],[0.35760903],[0.33555393],"[227, 235, 225, 226, 334, 305, 325, 255, 310, 330]"
55,[0.35707314],[0.35760903],[0.33095222],"[227, 235, 225, 226, 334, 305, 325, 255, 310, 330]"
56,[0.35703714],[0.35760903],[0.33899239],"[227, 235, 225, 226, 334, 305, 325, 255, 310, 330]"
