Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.20311169],[0.25835493],[0.15160299],"[225, 250, 327, 269, 397, 368, 242, 403, 58, 284]"
2,[0.26843298],[0.30522765],[0.21218994],"[225, 387, 228, 204, 396, 265, 330, 75, 236, 362]"
3,[0.30079891],[0.31616484],[0.27273088],"[225, 226, 228, 204, 396, 265, 330, 403, 58, 284]"
4,[0.31508852],[0.32419994],[0.29795811],"[225, 226, 228, 204, 396, 265, 330, 403, 236, 362]"
5,[0.32492143],[0.33352746],[0.30870451],"[225, 226, 228, 204, 396, 265, 248, 403, 236, 362]"
6,[0.32767531],[0.33352746],[0.31803687],"[225, 226, 228, 204, 396, 265, 248, 403, 236, 362]"
7,[0.32891398],[0.33446552],[0.31982078],"[225, 228, 204, 248, 396, 265, 226, 362, 236, 403]"
8,[0.32888958],[0.33702009],[0.],"[248, 228, 226, 265, 225, 236, 204, 362, 403, 396]"
9,[0.31338414],[0.3388094],[0.],"[248, 228, 226, 265, 225, 236, 204, 362, 396, 403]"
10,[0.31427188],[0.34071221],[0.],"[248, 225, 226, 265, 228, 236, 204, 396, 362, 403]"
11,[0.32448987],[0.34071221],[0.],"[248, 225, 226, 265, 228, 236, 204, 396, 362, 403]"
12,[0.33474089],[0.34077045],[0.29741206],"[248, 228, 225, 265, 226, 236, 204, 396, 362, 403]"
13,[0.33573665],[0.34077045],[0.29760099],"[248, 228, 225, 265, 226, 236, 204, 396, 362, 403]"
14,[0.33307146],[0.34077045],[0.],"[248, 228, 225, 265, 226, 236, 204, 396, 362, 403]"
15,[0.33493618],[0.34077045],[0.],"[248, 228, 225, 265, 226, 236, 204, 396, 362, 403]"
16,[0.33616285],[0.34302874],[0.],"[225, 228, 226, 248, 265, 204, 396, 236, 362, 403]"
17,[0.32764548],[0.34302874],[0.],"[225, 228, 226, 248, 265, 204, 396, 236, 362, 403]"
18,[0.33038553],[0.34302874],[0.],"[225, 228, 226, 248, 265, 204, 396, 236, 362, 403]"
19,[0.33716407],[0.34309484],[0.],"[248, 228, 225, 226, 265, 204, 236, 396, 362, 284]"
20,[0.34029267],[0.34410685],[0.27488423],"[248, 228, 225, 226, 265, 204, 396, 236, 362, 403]"
21,[0.34144289],[0.34410685],[0.30638609],"[248, 228, 225, 226, 265, 204, 396, 236, 362, 403]"
22,[0.34212242],[0.34410685],[0.32654134],"[248, 228, 225, 226, 265, 204, 396, 236, 362, 403]"
23,[0.34248624],[0.34410685],[0.33566328],"[248, 228, 225, 226, 265, 204, 396, 236, 362, 403]"
24,[0.34266518],[0.34431379],[0.2938023],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
25,[0.34306036],[0.34431379],[0.3352858],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
26,[0.34290438],[0.34431379],[0.30021633],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
27,[0.3431315],[0.34431379],[0.32910409],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
28,[0.34323378],[0.34431379],[0.32910409],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
29,[0.34327797],[0.34431379],[0.32910409],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
30,[0.34323294],[0.34431379],[0.3219162],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
31,[0.34347586],[0.34431379],[0.33642944],"[248, 225, 228, 226, 265, 204, 396, 236, 362, 403]"
