Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.20105715],[0.22089383],[0.17175257],"[38, 70, 45, 46, 80, 81, 52, 48, 49, 30]"
2,[0.21897779],[0.22733157],[0.19972433],"[69, 70, 45, 46, 80, 81, 52, 48, 49, 31]"
3,[0.22551237],[0.22981076],[0.21660834],"[69, 73, 70, 46, 80, 45, 78, 48, 49, 31]"
4,[0.22839726],[0.23094894],[0.2230725],"[69, 73, 70, 46, 80, 45, 78, 48, 49, 50]"
5,[0.22864066],[0.23132107],[0.],"[69, 73, 70, 46, 78, 45, 49, 80, 48, 50]"
6,[0.22312305],[0.23191985],[0.],"[69, 70, 49, 73, 46, 45, 78, 80, 48, 50]"
7,[0.22301894],[0.23191985],[0.],"[69, 70, 49, 73, 46, 45, 78, 80, 48, 50]"
8,[0.22510944],[0.23191985],[0.],"[69, 70, 49, 73, 46, 45, 78, 80, 48, 50]"
9,[0.22117238],[0.23205366],[0.],"[69, 49, 70, 73, 46, 45, 78, 80, 48, 50]"
10,[0.22905553],[0.23215411],[0.],"[49, 69, 70, 73, 46, 45, 78, 80, 48, 50]"
11,[0.23166972],[0.23215411],[0.22916918],"[49, 69, 70, 73, 46, 45, 78, 80, 48, 50]"
12,[0.23183222],[0.23219532],[0.23035054],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
13,[0.23190477],[0.23219532],[0.23011627],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
14,[0.23198881],[0.23219532],[0.2296987],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
15,[0.2320408],[0.23219532],[0.23147686],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
16,[0.23205021],[0.23219532],[0.22876881],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
17,[0.23207842],[0.23219532],[0.22905862],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
18,[0.23208052],[0.23219532],[0.23057448],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
19,[0.23208925],[0.23219532],[0.2312814],"[49, 69, 73, 70, 46, 45, 48, 80, 78, 50]"
