IaC_File,Precision,Recall,Fscore,Success_rate,MRR
trellis/roles/common/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
trellis/group_vars/all/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
trellis/roles/common/handlers/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
