Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.10211247],[0.13543208],[0.07192253],"[66, 69, 40, 74, 45, 79, 80, 49, 119, 53, 118]"
2,[0.13488477],[0.15327721],[0.11064943],"[79, 80, 40, 74, 45, 49, 69, 119, 66, 53, 118]"
3,[0.14677579],[0.1598449],[0.12007047],"[45, 79, 53, 80, 74, 49, 69, 67, 34, 102]"
4,[0.15236117],[0.16213692],[0.],"[79, 80, 40, 74, 45, 49, 69, 67, 59, 53, 118]"
5,[0.15754379],[0.16510348],[0.],"[49, 80, 79, 74, 69, 67, 53, 102, 34, 45]"
6,[0.15755726],[0.16512236],[0.],"[49, 80, 79, 74, 69, 67, 53, 102, 59, 45]"
7,[0.1616554],[0.17025076],[0.],"[49, 80, 79, 74, 69, 53, 59, 67, 34, 41]"
8,[0.16340287],[0.17025076],[0.],"[49, 80, 79, 74, 69, 53, 59, 67, 34, 41]"
9,[0.1664768],[0.17025076],[0.],"[49, 80, 79, 74, 69, 53, 59, 67, 34, 41]"
10,[0.16775127],[0.17088799],[0.],"[79, 80, 67, 49, 74, 40, 69, 53, 34, 45]"
11,[0.16746302],[0.17133459],[0.],"[49, 80, 79, 74, 69, 53, 34, 67, 40, 45]"
12,[0.16940383],[0.17155603],[0.],"[49, 80, 79, 74, 69, 53, 67, 59, 34, 45]"
13,[0.170766],[0.17217047],[0.16612023],"[49, 80, 79, 74, 69, 40, 67, 59, 34, 45]"
14,[0.17154571],[0.17289384],[0.16764588],"[79, 49, 80, 74, 69, 40, 67, 59, 34, 45]"
15,[0.17195343],[0.17290075],[0.16446244],"[79, 49, 80, 67, 69, 40, 45, 74, 34, 59]"
16,[0.17067044],[0.17290075],[0.],"[79, 49, 80, 67, 69, 40, 45, 74, 34, 59]"
17,[0.17148995],[0.17290075],[0.],"[79, 49, 80, 67, 69, 40, 45, 74, 34, 59]"
18,[0.17102725],[0.17290075],[0.],"[79, 49, 80, 67, 69, 40, 45, 74, 34, 59]"
19,[0.17024808],[0.17290075],[0.],"[79, 49, 80, 67, 69, 40, 45, 74, 34, 59]"
20,[0.17045505],[0.17300031],[0.],"[79, 80, 49, 40, 69, 67, 74, 59, 34, 45]"
21,[0.17167586],[0.17312253],[0.],"[79, 49, 80, 67, 69, 40, 74, 59, 34, 45]"
22,[0.17179693],[0.17322915],[0.],"[79, 80, 49, 67, 69, 40, 74, 59, 34, 45]"
23,[0.17266377],[0.17338861],[0.15560406],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
24,[0.17268398],[0.17338861],[0.15560406],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
25,[0.17241767],[0.17338861],[0.],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
26,[0.17291821],[0.17338861],[0.1506041],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
27,[0.17285955],[0.17338861],[0.14779343],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
28,[0.17144906],[0.17338861],[0.],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
29,[0.1727596],[0.17338861],[0.14889875],"[79, 80, 49, 69, 67, 74, 45, 59, 34, 40]"
30,[0.17283961],[0.17347191],[0.15879607],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
31,[0.17247669],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
32,[0.17288748],[0.17347191],[0.15809683],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
33,[0.17307397],[0.17347191],[0.16522299],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
34,[0.17269984],[0.17347191],[0.14330238],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
35,[0.17301857],[0.17347191],[0.15273025],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
36,[0.173034],[0.17347191],[0.16105311],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
37,[0.17273127],[0.17347191],[0.14941218],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
38,[0.17284626],[0.17347191],[0.15757658],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
39,[0.17241219],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
40,[0.1728396],[0.17347191],[0.15126938],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
41,[0.17287214],[0.17347191],[0.15508672],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
42,[0.17282086],[0.17347191],[0.15368927],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
43,[0.17243043],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
44,[0.17271579],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
45,[0.1721734],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
46,[0.17300654],[0.17347191],[0.15630572],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
47,[0.17294613],[0.17347191],[0.15630572],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
48,[0.17308613],[0.17347191],[0.16053388],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
49,[0.17266944],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
50,[0.17295608],[0.17347191],[0.14972862],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
51,[0.17281407],[0.17347191],[0.15814209],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
52,[0.17263815],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
53,[0.17310974],[0.17347191],[0.16302039],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
54,[0.17279751],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
55,[0.17276167],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
56,[0.17302578],[0.17347191],[0.15563959],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
57,[0.17278627],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
58,[0.17207163],[0.17347191],[0.],"[79, 80, 49, 69, 67, 34, 45, 59, 40, 74]"
59,[0.17195811],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
60,[0.17211598],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
61,[0.17208056],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
62,[0.17240608],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
63,[0.17213033],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
64,[0.17124578],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
65,[0.17264664],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
66,[0.17217622],[0.17356492],[0.],"[79, 80, 49, 69, 67, 34, 59, 40, 45, 74]"
