Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.19999189],[0.24967358],[0.14996838],"[32, 34, 39, 35, 37, 58, 40, 69, 74, 26, 30]"
2,[0.24323209],[0.26181983],[0.19397744],"[32, 34, 39, 35, 37, 58, 40, 69, 29, 31]"
3,[0.25876885],[0.27375216],[0.23871745],"[32, 34, 37, 35, 3, 58, 79, 69, 29, 31]"
4,[0.26883643],[0.27978503],[0.24712637],"[32, 34, 37, 35, 31, 3, 40, 69, 29, 58]"
5,[0.27641256],[0.28491792],[0.25398494],"[32, 34, 37, 35, 31, 3, 40, 69, 74, 58]"
6,[0.2812478],[0.28784599],[0.26658638],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 58]"
7,[0.28465432],[0.2881039],[0.27445968],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 49]"
8,[0.28599894],[0.2881039],[0.27811014],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 49]"
9,[0.28614126],[0.2881039],[0.26269176],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 49]"
10,[0.28627704],[0.2881039],[0.26269176],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 49]"
11,[0.28678769],[0.2881039],[0.27296011],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 49]"
12,[0.28688249],[0.2881039],[0.25858793],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 49]"
13,[0.28724818],[0.28818106],[0.27875406],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 79]"
14,[0.28711222],[0.28818106],[0.25876878],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 79]"
15,[0.28740438],[0.28818106],[0.27913706],"[32, 34, 37, 35, 31, 3, 48, 69, 74, 79]"
16,[0.28755629],[0.28823657],[0.26710644],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
17,[0.28768155],[0.28823657],[0.26710644],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
18,[0.28755932],[0.28823657],[0.26635662],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
19,[0.28776994],[0.28823657],[0.26982156],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
20,[0.28776049],[0.28823657],[0.27801078],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
21,[0.28784896],[0.28823657],[0.28274512],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
22,[0.2876436],[0.28823657],[0.25420316],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
23,[0.28758837],[0.28823657],[0.25729579],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
24,[0.28747055],[0.28823657],[0.26837042],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
25,[0.28758667],[0.28823657],[0.26324177],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
26,[0.28760602],[0.28823657],[0.25526585],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
27,[0.28759476],[0.28823657],[0.26447645],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
28,[0.28750673],[0.28823657],[0.25559241],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
29,[0.28773652],[0.28823657],[0.26599476],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
30,[0.28773137],[0.28823657],[0.27026901],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
31,[0.28762986],[0.28823657],[0.25849687],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
32,[0.28782474],[0.28823657],[0.26202514],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
33,[0.2874768],[0.28823657],[0.2547764],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
34,[0.28746546],[0.28823657],[0.25965014],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
35,[0.28722037],[0.28823657],[0.26270621],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
36,[0.28743212],[0.28823657],[0.26122105],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
37,[0.28772075],[0.28823657],[0.27332227],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
38,[0.28775475],[0.28823657],[0.26283204],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
39,[0.28767161],[0.28823657],[0.2548227],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
40,[0.2876353],[0.28823657],[0.25695328],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
41,[0.28767871],[0.28823657],[0.26832629],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
42,[0.28779231],[0.28823657],[0.26221202],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
43,[0.28780061],[0.28823657],[0.26141177],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
44,[0.28771931],[0.28823657],[0.25903615],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
45,[0.28794503],[0.28823657],[0.27733105],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
46,[0.28764295],[0.28823657],[0.24820928],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
47,[0.28768513],[0.28823657],[0.26768834],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
48,[0.28752737],[0.28823657],[0.25285607],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
49,[0.28777022],[0.28823657],[0.27438388],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
50,[0.28781984],[0.28823657],[0.27397137],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
51,[0.2877069],[0.28823657],[0.25758959],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
52,[0.28782783],[0.28823657],[0.27795173],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
53,[0.28778723],[0.28823657],[0.26375775],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
54,[0.28751234],[0.28823657],[0.25711627],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
55,[0.28757434],[0.28823657],[0.25568047],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
56,[0.28780867],[0.28823657],[0.26879669],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
57,[0.28795577],[0.28823657],[0.28023954],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
58,[0.28789657],[0.28823657],[0.26417007],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
59,[0.28795908],[0.28823657],[0.26986279],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
60,[0.28791877],[0.28823657],[0.26623381],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
61,[0.28759373],[0.28823657],[0.24370987],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
62,[0.28775715],[0.28823657],[0.25619319],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
63,[0.28770184],[0.28823657],[0.2618799],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
64,[0.28802704],[0.28823657],[0.28044432],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
65,[0.28803226],[0.28823657],[0.28111434],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
66,[0.28793579],[0.28823657],[0.2670103],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
67,[0.28778813],[0.28823657],[0.26168806],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
68,[0.28773602],[0.28823657],[0.26798876],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
69,[0.28781225],[0.28823657],[0.25311731],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
70,[0.28770454],[0.28823657],[0.25571202],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
71,[0.287948],[0.28823657],[0.26963435],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
72,[0.28785345],[0.28823657],[0.26413676],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
73,[0.28762246],[0.28823657],[0.25679262],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
74,[0.28759394],[0.28823657],[0.2487755],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
75,[0.28761863],[0.28823657],[0.24650965],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
76,[0.28783529],[0.28823657],[0.25807283],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
77,[0.2878372],[0.28823657],[0.27329543],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
78,[0.28731683],[0.28823657],[0.26230685],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
79,[0.28772665],[0.28823657],[0.27141482],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
80,[0.28797944],[0.28823657],[0.26508424],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
81,[0.28767099],[0.28823657],[0.26096378],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
82,[0.2879211],[0.28823657],[0.27307731],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
83,[0.28784528],[0.28823657],[0.26114592],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
84,[0.28761595],[0.28823657],[0.25890811],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
85,[0.28772221],[0.28823657],[0.24727805],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
86,[0.28775041],[0.28823657],[0.26438128],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
87,[0.28788812],[0.28823657],[0.27345644],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
88,[0.28796261],[0.28823657],[0.2588946],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
89,[0.28806577],[0.28823657],[0.27277636],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
90,[0.28765805],[0.28823657],[0.26720248],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
91,[0.28781772],[0.28823657],[0.2656774],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
92,[0.28794937],[0.28823657],[0.27234913],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
93,[0.28802792],[0.28823657],[0.27704987],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
94,[0.28799096],[0.28823657],[0.27495287],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
95,[0.28809754],[0.28823657],[0.28241478],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
96,[0.28787333],[0.28823657],[0.25437575],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
97,[0.28782057],[0.28823657],[0.26605508],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
98,[0.28748478],[0.28823657],[0.25607637],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
99,[0.28769278],[0.28823657],[0.2664997],"[32, 37, 34, 35, 31, 3, 48, 69, 74, 79]"
100,[0.28754957],[0.28829239],[0.26127776],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
101,[0.28777759],[0.28829239],[0.25674189],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
102,[0.28766896],[0.28829239],[0.25106755],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
103,[0.28742026],[0.28829239],[0.25106755],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
104,[0.28783171],[0.28829239],[0.24690923],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
105,[0.2877481],[0.28829239],[0.25310314],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
106,[0.28790258],[0.28829239],[0.27512442],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
107,[0.28769791],[0.28829239],[0.25832862],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
108,[0.28730242],[0.28829239],[0.24141429],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
109,[0.28786456],[0.28829239],[0.2695535],"[32, 37, 34, 35, 31, 3, 48, 74, 69, 79]"
