IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-icinga2/manifests/init.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example2/hieradata/nodes/agent.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example2/hieradata/nodes/master.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example2/hieradata/nodes/satellite.local.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/example3/hieradata/nodes/icingamaster.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/spec/acceptance/class_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-icinga2/examples/init_idopgsql.pp_(IaC)_,0.4,0.1,0.16000000000000003,1.0,0.5
puppet-icinga2/examples/example_config.pp_(IaC)_,0.2,0.05,0.08000000000000002,1.0,0.5
puppet-icinga2/examples/init_idomysql_ssl.pp_(IaC)_,0.4,0.1,0.16000000000000003,1.0,1.0
puppet-icinga2/examples/example_service_mysql.pp_(IaC)_,0.6,0.15,0.24,1.0,1.0
puppet-icinga2/examples/init_influxdb.pp_(IaC)_,0.4,0.1,0.16000000000000003,1.0,0.5
puppet-icinga2/examples/init_idomysql.pp_(IaC)_,0.4,0.1,0.16000000000000003,1.0,0.5
