Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.14544072],[0.16127585],[0.12785339],"[66, 67, 68, 72, 79, 80, 48, 50, 21, 57]"
2,[0.15943544],[0.16734803],[0.14587451],"[66, 67, 68, 72, 79, 80, 42, 44, 81, 62]"
3,[0.16748097],[0.1709317],[0.16066417],"[72, 81, 67, 44, 42, 66, 79, 80, 68, 62]"
4,[0.16939986],[0.1721526],[0.],"[72, 81, 67, 44, 42, 66, 48, 49, 47, 57]"
5,[0.17138545],[0.17335804],[0.1680401],"[72, 81, 67, 79, 42, 66, 48, 49, 47, 57]"
6,[0.17235817],[0.173598],[0.16849237],"[72, 81, 67, 79, 42, 66, 48, 49, 80, 57]"
7,[0.17300566],[0.17365755],[0.17094394],"[72, 81, 67, 57, 42, 66, 48, 49, 68, 62]"
8,[0.17245382],[0.17422524],[0.],"[67, 72, 81, 79, 42, 66, 48, 49, 80, 57]"
9,[0.17326732],[0.17490356],[0.],"[72, 67, 81, 49, 66, 57, 48, 42, 47, 79]"
10,[0.17303062],[0.17507211],[0.],"[67, 72, 81, 49, 66, 57, 48, 42, 47, 79]"
11,[0.17460315],[0.17531207],[0.16930726],"[67, 72, 81, 49, 66, 57, 48, 42, 80, 79]"
12,[0.17496681],[0.17532938],[0.17370662],"[67, 72, 81, 49, 66, 39, 48, 42, 80, 79]"
13,[0.17507644],[0.17565809],[0.17407527],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
14,[0.17519099],[0.17565809],[0.17407527],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
15,[0.17533473],[0.17565809],[0.17284339],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
16,[0.17538308],[0.17565809],[0.17103771],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
17,[0.17543303],[0.17565809],[0.17236627],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
18,[0.17534237],[0.17565809],[0.17016371],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
19,[0.1754095],[0.17565809],[0.17302391],"[67, 72, 81, 49, 42, 39, 66, 80, 48, 79]"
20,[0.17546013],[0.17570664],[0.17015815],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
21,[0.17544631],[0.17570664],[0.17220924],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
22,[0.17551038],[0.17570664],[0.17340538],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
23,[0.17548378],[0.17570664],[0.1726059],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
24,[0.17550334],[0.17570664],[0.17254679],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
25,[0.17553648],[0.17570664],[0.17258754],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
26,[0.1755819],[0.17570664],[0.17484705],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
27,[0.17559196],[0.17570664],[0.17306617],"[67, 72, 81, 49, 42, 39, 66, 48, 79, 80]"
28,[0.17561586],[0.17587525],[0.17306617],"[67, 72, 81, 49, 42, 57, 66, 39, 79, 80]"
29,[0.17567474],[0.17587525],[0.173841],"[67, 72, 81, 49, 42, 57, 66, 39, 79, 80]"
30,[0.17567437],[0.17587525],[0.1735217],"[67, 72, 81, 49, 42, 57, 66, 39, 79, 80]"
31,[0.17564062],[0.17587525],[0.17206557],"[67, 72, 81, 49, 42, 57, 66, 39, 79, 80]"
32,[0.17568874],[0.17587525],[0.17340501],"[67, 72, 81, 49, 42, 57, 66, 39, 79, 80]"
33,[0.17570793],[0.17589141],[0.17370125],"[67, 72, 81, 49, 42, 66, 57, 39, 79, 80]"
34,[0.17570079],[0.17589141],[0.17359776],"[67, 72, 81, 49, 42, 66, 57, 39, 79, 80]"
35,[0.17573141],[0.17589141],[0.17145773],"[67, 72, 81, 49, 42, 66, 57, 39, 79, 80]"
36,[0.1757374],[0.17589141],[0.17271556],"[67, 72, 81, 49, 42, 66, 57, 39, 79, 80]"
37,[0.17572616],[0.17589141],[0.1698413],"[67, 72, 81, 49, 42, 66, 57, 39, 79, 80]"
