IaC_File,Precision,Recall,Fscore,Success_rate,MRR
attack_range/packer/ansible/roles/nginx_web_proxy/tasks/nginx_web_proxy.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
attack_range/.gitpod.Dockerfile_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/.gitpod.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/configs/attack_range_default.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/modules/aws_controller.py_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/modules/azure_controller.py_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/linux_server.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/nginx_web_proxy.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/osquery_machine.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/phantom_server.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/splunk_server.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/splunk_server_post.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/sysmon_linux.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/update_escu.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/windows.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/ansible/zeek.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/linux_server/linux_aws.pkr.hcl_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/nginx_server/nginx_aws.pkr.hcl_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/phantom_server/phantom_aws.pkr.hcl_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/packer/zeek_server/zeek_aws.pkr.hcl_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/linux-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/nginx-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/phantom-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/phantom-server/variable.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/splunk-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/windows/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/modules/zeek-server/ressources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/aws/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/azure/modules/linux-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/azure/modules/phantom-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/azure/modules/phantom-server/variable.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/azure/modules/splunk-server/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/azure/modules/windows/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
attack_range/terraform/azure/resources.tf_(Other)_,0.0,0.0,0.0,0.0,0.0
