IaC file,Iteration,best_fitness,Best_individual
attack_range/packer/ansible/roles/windows_common/tasks/install_app_chocolatey.yml_(IaC)_,1,0.11132637743709584,"[288, 290, 291, 294, 295, 359, 42, 111, 369, 370, 403, 213]"
