Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.11660136],[0.1346573],[0.08504482],"[35, 100, 68, 79, 144, 82, 81, 51, 52, 84, 20, 24]"
2,[0.13794382],[0.15239597],[0.10518684],"[66, 35, 68, 79, 144, 82, 81, 51, 52, 84, 122]"
3,[0.15134954],[0.16108981],[0.12640746],"[81, 79, 78, 66, 20, 51, 37, 47, 84, 35, 52]"
4,[0.15730522],[0.17403707],[0.],"[35, 81, 79, 45, 68, 78, 66, 52, 51, 84, 20]"
5,[0.16216902],[0.18143889],[0.],"[81, 79, 78, 45, 68, 51, 37, 82, 84, 35, 52]"
6,[0.1706654],[0.18347649],[0.],"[82, 79, 78, 45, 35, 68, 81, 37, 84, 51, 52]"
7,[0.17649666],[0.18764836],[0.],"[79, 81, 52, 82, 68, 35, 66, 45, 78, 84, 20]"
8,[0.17750105],[0.18858346],[0.],"[79, 81, 52, 82, 68, 35, 66, 45, 78, 51, 84]"
9,[0.18362013],[0.19080849],[0.14833805],"[79, 81, 78, 52, 68, 35, 37, 82, 45, 51, 84]"
10,[0.18710203],[0.19266426],[0.15145468],"[79, 81, 78, 82, 68, 35, 66, 45, 52, 51, 84]"
11,[0.18975815],[0.1933319],[0.16324311],"[79, 81, 78, 82, 68, 35, 66, 37, 52, 51, 84]"
12,[0.19103294],[0.1933319],[0.17686495],"[79, 81, 78, 82, 68, 35, 66, 37, 52, 51, 84]"
13,[0.19183229],[0.1933319],[0.18764836],"[79, 81, 78, 82, 68, 35, 66, 37, 52, 51, 84]"
14,[0.19198679],[0.1933319],[0.18764836],"[79, 81, 78, 82, 68, 35, 66, 37, 52, 51, 84]"
15,[0.19195246],[0.1933319],[0.17840224],"[79, 81, 78, 82, 68, 35, 66, 37, 52, 51, 84]"
16,[0.19196538],[0.1940809],[0.17698656],"[79, 81, 82, 78, 68, 52, 35, 45, 66, 51, 37]"
17,[0.19252371],[0.1940809],[0.17807309],"[79, 81, 82, 78, 68, 52, 35, 45, 66, 51, 37]"
18,[0.19237359],[0.1940809],[0.17211092],"[79, 81, 82, 78, 68, 52, 35, 45, 66, 51, 37]"
19,[0.19256072],[0.1940809],[0.17596345],"[79, 81, 82, 78, 68, 52, 35, 45, 66, 51, 37]"
20,[0.19285565],[0.19412161],[0.16964006],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
21,[0.19309947],[0.19412161],[0.17758027],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
22,[0.19328346],[0.19412161],[0.17987968],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
23,[0.19324589],[0.19412161],[0.17967096],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
24,[0.19336931],[0.19412161],[0.16978771],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
25,[0.19331914],[0.19412161],[0.16978771],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
26,[0.19330249],[0.19412161],[0.17758259],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
27,[0.19331302],[0.19412161],[0.17979627],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
28,[0.19351135],[0.19412161],[0.18709511],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
29,[0.19370051],[0.19412161],[0.19031182],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
30,[0.1936581],[0.19412161],[0.17864903],"[79, 81, 82, 78, 68, 35, 52, 45, 66, 51, 37]"
31,[0.19360528],[0.19453302],[0.17716575],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
32,[0.19362711],[0.19453302],[0.18425191],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
33,[0.1937066],[0.19453302],[0.18160814],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
34,[0.1936697],[0.19453302],[0.17380352],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
35,[0.19374369],[0.19453302],[0.17755846],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
36,[0.19377474],[0.19453302],[0.18131582],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
37,[0.19386023],[0.19453302],[0.18817766],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
38,[0.19380776],[0.19453302],[0.18796968],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
39,[0.19393042],[0.19453302],[0.18332562],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
40,[0.19375213],[0.19453302],[0.17227017],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
41,[0.19391263],[0.19453302],[0.18249168],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
42,[0.19374606],[0.19453302],[0.17623608],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
43,[0.19388936],[0.19453302],[0.1830468],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
44,[0.19379986],[0.19453302],[0.17499443],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
45,[0.1938474],[0.19453302],[0.17516207],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
46,[0.19377845],[0.19453302],[0.17516207],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
47,[0.19381497],[0.19453302],[0.17854863],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
48,[0.19391071],[0.19453302],[0.17994315],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
49,[0.19377806],[0.19453302],[0.18058507],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
50,[0.19387822],[0.19453302],[0.18093437],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
51,[0.19392629],[0.19453302],[0.17435605],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
52,[0.19382658],[0.19453302],[0.18265052],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
53,[0.19378837],[0.19453302],[0.18499795],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
54,[0.19392624],[0.19453302],[0.1836084],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
55,[0.19382355],[0.19453302],[0.17721915],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
56,[0.19388583],[0.19453302],[0.18544186],"[79, 81, 82, 78, 68, 35, 52, 66, 37, 51, 45]"
