Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.1845715],[0.2013849],[0.15483664],"[66, 69, 70, 71, 39, 73, 74, 44, 46, 47]"
2,[0.20272339],[0.21148194],[0.18369169],"[69, 40, 49, 71, 58, 48, 52, 53, 57, 60]"
3,[0.21120596],[0.21707158],[0.20200575],"[69, 78, 70, 73, 49, 48, 74, 81, 46, 44, 66, 47]"
4,[0.21618371],[0.22289671],[0.2070605],"[69, 78, 70, 73, 49, 48, 74, 53, 57, 60]"
5,[0.22121228],[0.22785933],[0.21310236],"[69, 78, 70, 73, 49, 48, 74, 79, 46, 47]"
6,[0.22587127],[0.22899239],[0.21647099],"[49, 73, 78, 70, 69, 48, 79, 74, 46, 47]"
7,[0.22695312],[0.22958161],[0.],"[49, 78, 70, 73, 58, 48, 79, 74, 46, 47]"
8,[0.22615894],[0.2301491],[0.],"[49, 78, 70, 73, 58, 48, 79, 74, 46, 81]"
9,[0.22871504],[0.23050833],[0.],"[49, 73, 78, 70, 58, 48, 79, 74, 46, 81]"
10,[0.22936949],[0.2309251],[0.],"[79, 73, 78, 70, 58, 48, 49, 74, 46, 81]"
11,[0.22691939],[0.23118551],[0.],"[79, 78, 73, 49, 58, 70, 48, 74, 46, 81]"
12,[0.22961551],[0.23124535],[0.],"[79, 73, 78, 49, 58, 70, 48, 74, 46, 81]"
13,[0.23024455],[0.23124535],[0.],"[79, 73, 78, 49, 58, 70, 48, 74, 46, 81]"
14,[0.22841498],[0.23145049],[0.],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
15,[0.22849993],[0.23145049],[0.],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
16,[0.23094497],[0.23145049],[0.22408052],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
17,[0.23104691],[0.23145049],[0.22251871],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
18,[0.23072418],[0.23145049],[0.],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
19,[0.23121176],[0.23145049],[0.22462205],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
20,[0.23123142],[0.23145049],[0.22462205],"[79, 73, 78, 58, 48, 74, 49, 46, 70, 81]"
