Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.21094207],[0.23635224],[0.16214519],"[32, 34, 3, 36, 69, 71, 42, 12, 78, 48, 57, 31]"
2,[0.23736218],[0.25471126],[0.20359577],"[32, 34, 3, 36, 69, 41, 42, 79, 81, 82]"
3,[0.25570865],[0.26574209],[0.23299312],"[32, 34, 3, 36, 69, 78, 42, 79, 81, 82]"
4,[0.26491232],[0.27095221],[0.24952887],"[32, 35, 34, 36, 69, 78, 42, 79, 81, 82]"
5,[0.26973648],[0.27362486],[0.25695847],"[32, 35, 34, 36, 45, 78, 42, 79, 81, 82]"
6,[0.2719671],[0.27533069],[0.21327401],"[32, 35, 34, 36, 45, 78, 42, 79, 81, 48]"
7,[0.27362798],[0.27695995],[0.23826214],"[32, 34, 35, 36, 45, 78, 42, 79, 81, 48]"
8,[0.27449773],[0.27762025],[0.25010544],"[32, 34, 35, 36, 45, 78, 79, 42, 81, 48]"
9,[0.27519811],[0.27830817],[0.2593413],"[32, 34, 35, 36, 78, 45, 42, 79, 81, 48]"
10,[0.27502482],[0.27896847],[0.25345056],"[32, 34, 35, 36, 78, 45, 79, 42, 81, 48]"
11,[0.27589173],[0.27896847],[0.2598649],"[32, 34, 35, 36, 78, 45, 79, 42, 81, 48]"
12,[0.27671548],[0.28056995],[0.22449528],"[32, 34, 36, 35, 45, 78, 79, 42, 81, 48]"
13,[0.275253],[0.28253675],[0.],"[32, 34, 36, 35, 42, 78, 79, 45, 81, 48]"
14,[0.27699186],[0.28253675],[0.],"[32, 34, 36, 35, 42, 78, 79, 45, 81, 48]"
15,[0.27777458],[0.28320176],[0.],"[32, 34, 36, 35, 79, 78, 45, 42, 81, 48]"
16,[0.2794832],[0.28320176],[0.25067692],"[32, 34, 36, 35, 79, 78, 45, 42, 81, 48]"
17,[0.27999073],[0.28320176],[0.23397291],"[32, 34, 36, 35, 79, 78, 45, 42, 81, 48]"
18,[0.27964156],[0.28320176],[0.],"[32, 34, 36, 35, 79, 78, 45, 42, 81, 48]"
19,[0.28016246],[0.28320176],[0.19051136],"[32, 34, 36, 35, 79, 78, 45, 42, 81, 48]"
20,[0.27948545],[0.28387803],[0.],"[32, 34, 36, 35, 79, 78, 42, 45, 48, 81]"
