Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.15851581],[0.18259515],[0.11318634],"[256, 227, 362, 334, 240, 51, 276, 247, 313, 282, 415]"
2,[0.1833313],[0.19464903],[0.15955833],"[256, 227, 362, 334, 240, 232, 276, 247, 313, 282, 415]"
3,[0.19277446],[0.1980259],[0.18589425],"[256, 227, 362, 334, 240, 232, 305, 242, 231, 369, 626]"
4,[0.1975107],[0.19996631],[0.1914402],"[256, 227, 362, 334, 240, 232, 305, 242, 231, 369, 376]"
5,[0.19961025],[0.20157894],[0.19445872],"[257, 227, 362, 334, 240, 232, 305, 247, 313, 242, 376]"
6,[0.20084781],[0.20445979],[0.18464852],"[242, 227, 247, 334, 240, 232, 362, 305, 313, 257, 376]"
7,[0.20131803],[0.20514444],[0.],"[227, 232, 247, 240, 242, 305, 257, 334, 313, 369, 376]"
8,[0.19679989],[0.20514444],[0.],"[227, 232, 247, 240, 242, 305, 257, 334, 313, 369, 376]"
9,[0.19627842],[0.20514444],[0.],"[227, 232, 247, 240, 242, 305, 257, 334, 313, 369, 376]"
10,[0.20090274],[0.20514444],[0.],"[227, 232, 247, 240, 242, 305, 257, 334, 313, 369, 376]"
11,[0.20318608],[0.20534547],[0.],"[227, 232, 247, 240, 242, 305, 257, 334, 313, 362, 376]"
12,[0.2037015],[0.20534547],[0.],"[227, 232, 247, 240, 242, 305, 257, 334, 313, 362, 376]"
13,[0.20325778],[0.20539794],[0.],"[227, 240, 232, 247, 242, 305, 257, 334, 313, 362, 376]"
14,[0.2048992],[0.20539794],[0.20083839],"[227, 240, 232, 247, 242, 305, 257, 334, 313, 362, 376]"
15,[0.20506445],[0.20539794],[0.19989981],"[227, 240, 232, 247, 242, 305, 257, 334, 313, 362, 376]"
16,[0.20518773],[0.20539794],[0.20379319],"[227, 240, 232, 247, 242, 305, 257, 334, 313, 362, 376]"
17,[0.20519288],[0.20539794],[0.20185697],"[227, 240, 232, 247, 242, 305, 257, 334, 313, 362, 376]"
18,[0.20518489],[0.20539794],[0.20224048],"[227, 240, 232, 247, 242, 305, 257, 334, 313, 362, 376]"
