Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17205329],[0.20393843],[0.13373785],"[256, 105, 204, 237, 242, 234, 269, 527, 336, 401]"
2,[0.2066718],[0.22599597],[0.17921673],"[256, 287, 324, 293, 326, 71, 255, 233, 517, 196]"
3,[0.22976496],[0.23987913],[0.21336358],"[256, 287, 204, 131, 228, 234, 255, 233, 517, 196]"
4,[0.2425523],[0.25242015],[0.2263033],"[228, 269, 324, 293, 326, 131, 255, 233, 76, 97]"
5,[0.25225018],[0.25876013],[0.23864936],"[324, 255, 256, 269, 233, 131, 293, 326, 401, 517]"
6,[0.25840762],[0.26575062],[0.24395777],"[256, 269, 324, 293, 228, 131, 255, 233, 336, 401]"
7,[0.26505094],[0.26980076],[0.25327669],"[256, 255, 131, 293, 228, 264, 305, 233, 336, 401]"
8,[0.26777327],[0.27455842],[0.25012985],"[256, 269, 131, 255, 228, 264, 305, 233, 336, 401]"
9,[0.27044166],[0.2748829],[0.26351938],"[228, 269, 131, 255, 256, 305, 264, 233, 336, 401]"
10,[0.26827184],[0.27579716],[0.],"[255, 269, 131, 256, 228, 305, 233, 264, 336, 401]"
11,[0.27260279],[0.27593448],[0.],"[255, 269, 256, 131, 228, 305, 264, 233, 336, 401]"
12,[0.27428898],[0.27593448],[0.26227831],"[255, 269, 256, 131, 228, 305, 264, 233, 336, 401]"
13,[0.27503768],[0.27606148],[0.26895574],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
14,[0.27513486],[0.27606148],[0.26350111],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
15,[0.27529593],[0.27606148],[0.26558892],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
16,[0.27556349],[0.27606148],[0.27162012],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
17,[0.27562926],[0.27606148],[0.26838563],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
18,[0.27569775],[0.27606148],[0.27306768],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
19,[0.27565411],[0.27606148],[0.26813494],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
20,[0.27567196],[0.27606148],[0.26671938],"[255, 269, 228, 256, 131, 305, 264, 233, 336, 401]"
21,[0.27579834],[0.27643804],[0.26897266],"[255, 269, 256, 228, 131, 305, 401, 264, 233, 336]"
22,[0.27573471],[0.27645555],[0.26693753],"[255, 269, 228, 256, 131, 305, 401, 264, 233, 336]"
