Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.08542966],[0.10513353],[0.06818855],"[229, 107, 405, 240, 227, 231, 213, 223, 212, 34, 56, 424, 122, 11]"
2,[0.10225912],[0.12587877],[0.08316467],"[371, 231, 387, 213, 240, 405, 227, 223, 605, 402]"
3,[0.11776699],[0.14331077],[0.09280904],"[213, 212, 299, 405, 207, 223, 17, 227, 2, 263]"
4,[0.12887598],[0.1493538],[0.10563321],"[213, 212, 299, 405, 207, 223, 227, 302, 2, 263]"
5,[0.13881678],[0.15421277],[0.],"[213, 212, 299, 405, 207, 223, 227, 247, 240, 407]"
6,[0.15134553],[0.1621595],[0.12652504],"[213, 212, 405, 240, 207, 223, 407, 227, 247, 299]"
7,[0.15658767],[0.16920088],[0.],"[213, 214, 405, 240, 207, 223, 407, 227, 247, 299]"
8,[0.1643528],[0.17406193],[0.14930455],"[213, 214, 405, 240, 212, 223, 407, 227, 247, 299]"
9,[0.16919349],[0.17476884],[0.15647704],"[213, 214, 240, 407, 212, 405, 223, 207, 247, 299]"
10,[0.17238151],[0.17495145],[0.16176675],"[213, 214, 240, 407, 212, 405, 223, 207, 227, 299]"
11,[0.17285729],[0.17495145],[0.],"[213, 214, 240, 407, 212, 405, 223, 207, 227, 299]"
12,[0.17378437],[0.17495145],[0.16641213],"[213, 214, 240, 407, 212, 405, 223, 207, 227, 299]"
13,[0.17402155],[0.17495145],[0.16546931],"[213, 214, 240, 407, 212, 405, 223, 207, 227, 299]"
14,[0.17410365],[0.17495145],[0.16901389],"[213, 214, 240, 407, 212, 405, 223, 207, 227, 299]"
15,[0.17416709],[0.17495145],[0.15570077],"[213, 214, 240, 407, 212, 405, 223, 207, 227, 299]"
16,[0.17421821],[0.17555614],[0.16554096],"[213, 214, 405, 407, 212, 240, 227, 223, 247, 299]"
17,[0.17436464],[0.17604496],[0.14908543],"[213, 214, 405, 407, 212, 240, 223, 207, 227, 299]"
18,[0.17508871],[0.17604496],[0.16405077],"[213, 214, 405, 407, 212, 240, 223, 207, 227, 299]"
19,[0.17548752],[0.17604496],[0.16405077],"[213, 214, 405, 407, 212, 240, 223, 207, 227, 299]"
