IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tripleo/manifests/profile/base/cinder/backup/gcs.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/api.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_sc.pp_(IaC)_,0.3,0.125,0.17647058823529413,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/scheduler.pp_(IaC)_,0.4,0.16666666666666666,0.23529411764705882,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_powerflex.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_xtremio.pp_(IaC)_,0.7,0.2916666666666667,0.4117647058823529,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/backup/s3.pp_(IaC)_,0.1,0.041666666666666664,0.058823529411764705,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/volume/nvmeof.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_unity.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume/rbd.pp_(IaC)_,0.4,0.16666666666666666,0.23529411764705882,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_powerstore.pp_(IaC)_,0.6,0.25,0.35294117647058826,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/cinder/volume/netapp.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/backup/ceph.pp_(IaC)_,0.2,0.08333333333333333,0.11764705882352941,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume/iscsi.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume/pure.pp_(IaC)_,0.6,0.25,0.35294117647058826,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/volume.pp_(IaC)_,0.2,0.08333333333333333,0.11764705882352941,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/backup/nfs.pp_(IaC)_,0.3,0.125,0.17647058823529413,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/backup.pp_(IaC)_,0.2,0.08333333333333333,0.11764705882352941,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_vnx.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/volume/nfs.pp_(IaC)_,0.4,0.16666666666666666,0.23529411764705882,1.0,1.0
puppet-tripleo/manifests/profile/base/cinder/authtoken.pp_(IaC)_,0.0,0.0,0.0,0.0,0.0
puppet-tripleo/manifests/profile/base/cinder/backup/swift.pp_(IaC)_,0.5,0.20833333333333334,0.29411764705882354,1.0,0.5
puppet-tripleo/manifests/profile/base/cinder/volume/dellemc_powermax.pp_(IaC)_,0.7,0.2916666666666667,0.4117647058823529,1.0,1.0
